[17:11:35.040] Namespace(root_path='./datasets/lits17/train_npz', dataset='lits17', list_dir='./lists/lits17', num_classes=3, model_num_classes=9, output_dir='./finetune_tpgm_lits17', max_iterations=10000, max_epochs=20, batch_size=16, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/finetune.yaml', pretrained_path='./\\finetune_tpgm_kits23_debug/finetuned_final.pth', data_fraction=0.2, freeze_layers=0, opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False, tpgm_norm_mode='l2', tpgm_lr=0.01, tpgm_iters=100, tpgm_exclude=[], tpgm_frequency=2, tpgm_start_epoch=10, disable_tpgm=False, gpu_id=1)
[17:11:35.046] --- Training on dataset: LITS17 ---
[17:11:35.046] Using 2968/14843 samples for finetuning
[17:11:35.046] Using 50/14843 samples for TPGM
[17:11:35.047] TPGM enabled: True
[17:12:38.722] Namespace(root_path='./datasets/lits17/train_npz', dataset='lits17', list_dir='./lists/lits17', num_classes=3, model_num_classes=9, output_dir='./finetune_tpgm_lits17', max_iterations=10000, max_epochs=20, batch_size=32, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/finetune.yaml', pretrained_path='./\\finetune_tpgm_kits23_debug/finetuned_final.pth', data_fraction=0.7, freeze_layers=0, opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False, tpgm_norm_mode='l2', tpgm_lr=0.01, tpgm_iters=100, tpgm_exclude=[], tpgm_frequency=2, tpgm_start_epoch=10, disable_tpgm=False, gpu_id=1)
[17:12:38.726] --- Training on dataset: LITS17 ---
[17:12:38.726] Using 10390/14843 samples for finetuning
[17:12:38.726] Using 50/14843 samples for TPGM
[17:12:38.726] TPGM enabled: True
[17:12:48.446] 325 iterations per epoch
[17:13:03.011] Epoch 0, Iter 10: loss=0.2018, ce=0.0750, dice=0.2864, grad_norm=1.203550
[17:15:49.739] Epoch 1, Iter 380: loss=0.0798, ce=0.0040, dice=0.1303, grad_norm=0.776618
[17:15:54.003] Epoch 1, Iter 390: loss=0.0282, ce=0.0084, dice=0.0413, grad_norm=0.071337
[17:15:58.246] Epoch 1, Iter 400: loss=0.0348, ce=0.0114, dice=0.0504, grad_norm=0.204160
[17:16:02.561] Epoch 1, Iter 410: loss=0.0372, ce=0.0056, dice=0.0582, grad_norm=0.196801
[17:16:06.784] Epoch 1, Iter 420: loss=0.0297, ce=0.0062, dice=0.0453, grad_norm=0.126155
[17:16:11.001] Epoch 1, Iter 430: loss=0.0354, ce=0.0062, dice=0.0549, grad_norm=0.501155
[17:16:15.224] Epoch 1, Iter 440: loss=0.0458, ce=0.0097, dice=0.0700, grad_norm=0.375660
[17:16:19.473] Epoch 1, Iter 450: loss=0.0275, ce=0.0072, dice=0.0409, grad_norm=0.180332
[17:16:23.692] Epoch 1, Iter 460: loss=0.0544, ce=0.0056, dice=0.0869, grad_norm=0.752133
[17:16:27.923] Epoch 1, Iter 470: loss=0.0518, ce=0.0048, dice=0.0831, grad_norm=0.258451
[17:16:32.130] Epoch 1, Iter 480: loss=0.0398, ce=0.0056, dice=0.0626, grad_norm=0.328454
[17:16:36.357] Epoch 1, Iter 490: loss=0.0442, ce=0.0050, dice=0.0703, grad_norm=0.251192
[17:16:40.581] Epoch 1, Iter 500: loss=0.0316, ce=0.0082, dice=0.0473, grad_norm=0.515587
[17:16:44.808] Epoch 1, Iter 510: loss=0.0460, ce=0.0035, dice=0.0743, grad_norm=0.634486
[17:16:49.026] Epoch 1, Iter 520: loss=0.0405, ce=0.0068, dice=0.0629, grad_norm=0.759284
[17:16:53.257] Epoch 1, Iter 530: loss=0.0396, ce=0.0079, dice=0.0607, grad_norm=0.429283
[17:16:57.477] Epoch 1, Iter 540: loss=0.1487, ce=0.0052, dice=0.2444, grad_norm=0.845467
[17:17:01.714] Epoch 1, Iter 550: loss=0.0280, ce=0.0050, dice=0.0434, grad_norm=0.626515
[17:17:05.929] Epoch 1, Iter 560: loss=0.0398, ce=0.0061, dice=0.0623, grad_norm=0.371216
[17:17:10.166] Epoch 1, Iter 570: loss=0.0270, ce=0.0064, dice=0.0408, grad_norm=0.595208
[17:17:14.390] Epoch 1, Iter 580: loss=0.0418, ce=0.0157, dice=0.0592, grad_norm=0.206139
[17:17:18.627] Epoch 1, Iter 590: loss=0.0792, ce=0.0052, dice=0.1285, grad_norm=0.752118
[17:17:22.858] Epoch 1, Iter 600: loss=0.1360, ce=0.0080, dice=0.2213, grad_norm=1.678454
[17:17:27.093] Epoch 1, Iter 610: loss=0.0323, ce=0.0060, dice=0.0498, grad_norm=0.180843
[17:17:31.320] Epoch 1, Iter 620: loss=0.0312, ce=0.0061, dice=0.0479, grad_norm=0.181980
[17:17:35.557] Epoch 1, Iter 630: loss=0.0326, ce=0.0071, dice=0.0496, grad_norm=0.156728
[17:17:39.783] Epoch 1, Iter 640: loss=0.0627, ce=0.0050, dice=0.1011, grad_norm=0.532514
[17:17:43.881] Epoch 1, Iter 650: loss=0.0562, ce=0.0066, dice=0.0893, grad_norm=0.278865
[17:17:44.531] Epoch 1: Avg Loss=0.0653, CE=0.0060, Dice=0.1049
[17:17:59.096] Epoch 2, Iter 660: loss=0.0288, ce=0.0062, dice=0.0438, grad_norm=0.162429
[17:18:03.321] Epoch 2, Iter 670: loss=0.0282, ce=0.0043, dice=0.0441, grad_norm=0.229042
[17:18:07.531] Epoch 2, Iter 680: loss=0.0798, ce=0.0058, dice=0.1291, grad_norm=0.541552
[17:18:11.762] Epoch 2, Iter 690: loss=0.0384, ce=0.0098, dice=0.0576, grad_norm=0.197847
[17:18:15.973] Epoch 2, Iter 700: loss=0.0432, ce=0.0035, dice=0.0696, grad_norm=0.660612
[17:18:20.207] Epoch 2, Iter 710: loss=0.0284, ce=0.0072, dice=0.0426, grad_norm=0.090523
[17:18:24.444] Epoch 2, Iter 720: loss=0.0421, ce=0.0063, dice=0.0659, grad_norm=0.191812
[17:18:28.673] Epoch 2, Iter 730: loss=0.2175, ce=0.0109, dice=0.3552, grad_norm=0.045937
[17:18:32.904] Epoch 2, Iter 740: loss=0.0603, ce=0.0040, dice=0.0978, grad_norm=0.171324
[17:18:37.137] Epoch 2, Iter 750: loss=0.0125, ce=0.0029, dice=0.0189, grad_norm=0.056656
[17:18:41.365] Epoch 2, Iter 760: loss=0.0262, ce=0.0062, dice=0.0395, grad_norm=0.113616
[17:18:45.589] Epoch 2, Iter 770: loss=0.0536, ce=0.0061, dice=0.0853, grad_norm=0.319403
[17:18:49.808] Epoch 2, Iter 780: loss=0.0208, ce=0.0052, dice=0.0312, grad_norm=0.120589
[17:18:54.043] Epoch 2, Iter 790: loss=0.0268, ce=0.0033, dice=0.0424, grad_norm=0.204257
[17:18:58.266] Epoch 2, Iter 800: loss=0.0279, ce=0.0026, dice=0.0448, grad_norm=0.225236
[17:19:02.503] Epoch 2, Iter 810: loss=0.0343, ce=0.0129, dice=0.0486, grad_norm=0.087440
[17:19:06.719] Epoch 2, Iter 820: loss=0.0405, ce=0.0082, dice=0.0621, grad_norm=0.341714
[17:19:10.949] Epoch 2, Iter 830: loss=0.0267, ce=0.0032, dice=0.0423, grad_norm=0.167224
[17:19:15.177] Epoch 2, Iter 840: loss=0.0258, ce=0.0033, dice=0.0407, grad_norm=0.372659
[17:19:19.409] Epoch 2, Iter 850: loss=0.0482, ce=0.0033, dice=0.0781, grad_norm=0.364930
[17:19:23.639] Epoch 2, Iter 860: loss=0.0294, ce=0.0078, dice=0.0438, grad_norm=0.350367
[17:19:27.874] Epoch 2, Iter 870: loss=0.1196, ce=0.0046, dice=0.1963, grad_norm=1.301299
[17:19:32.105] Epoch 2, Iter 880: loss=0.0374, ce=0.0054, dice=0.0587, grad_norm=0.475724
[17:19:36.340] Epoch 2, Iter 890: loss=0.0429, ce=0.0050, dice=0.0682, grad_norm=0.353195
[17:19:40.569] Epoch 2, Iter 900: loss=0.0508, ce=0.0062, dice=0.0806, grad_norm=0.340298
[17:19:44.805] Epoch 2, Iter 910: loss=0.0388, ce=0.0042, dice=0.0618, grad_norm=0.934929
[17:19:49.038] Epoch 2, Iter 920: loss=0.0445, ce=0.0045, dice=0.0712, grad_norm=0.203630
[17:19:53.273] Epoch 2, Iter 930: loss=0.0437, ce=0.0057, dice=0.0691, grad_norm=0.338836
[17:19:57.506] Epoch 2, Iter 940: loss=0.0366, ce=0.0056, dice=0.0572, grad_norm=0.526640
[17:20:01.742] Epoch 2, Iter 950: loss=0.0393, ce=0.0024, dice=0.0639, grad_norm=0.229391
[17:20:05.976] Epoch 2, Iter 960: loss=0.0312, ce=0.0065, dice=0.0477, grad_norm=0.290118
[17:20:10.213] Epoch 2, Iter 970: loss=0.0249, ce=0.0051, dice=0.0382, grad_norm=0.220456
[17:20:12.824] Epoch 2: Avg Loss=0.0562, CE=0.0055, Dice=0.0901
[17:20:24.720] Epoch 3, Iter 980: loss=0.0292, ce=0.0048, dice=0.0454, grad_norm=0.235330
[17:20:28.945] Epoch 3, Iter 990: loss=0.0317, ce=0.0055, dice=0.0491, grad_norm=0.331457
[17:20:33.162] Epoch 3, Iter 1000: loss=0.1205, ce=0.0034, dice=0.1985, grad_norm=1.729209
[17:20:37.403] Epoch 3, Iter 1010: loss=0.1133, ce=0.0027, dice=0.1871, grad_norm=1.166886
[17:20:41.625] Epoch 3, Iter 1020: loss=0.0255, ce=0.0060, dice=0.0385, grad_norm=0.118104
[17:20:45.877] Epoch 3, Iter 1030: loss=0.0454, ce=0.0075, dice=0.0706, grad_norm=0.246500
[17:20:50.099] Epoch 3, Iter 1040: loss=0.0529, ce=0.0035, dice=0.0858, grad_norm=1.346614
[17:20:54.335] Epoch 3, Iter 1050: loss=0.0324, ce=0.0038, dice=0.0514, grad_norm=0.597242
[17:20:58.552] Epoch 3, Iter 1060: loss=0.0358, ce=0.0030, dice=0.0578, grad_norm=0.141066
[17:21:02.785] Epoch 3, Iter 1070: loss=0.0334, ce=0.0057, dice=0.0518, grad_norm=0.284000
[17:21:07.014] Epoch 3, Iter 1080: loss=0.0386, ce=0.0034, dice=0.0621, grad_norm=0.177040
[17:21:11.251] Epoch 3, Iter 1090: loss=0.0308, ce=0.0051, dice=0.0479, grad_norm=0.236611
[17:21:15.473] Epoch 3, Iter 1100: loss=0.0467, ce=0.0045, dice=0.0748, grad_norm=0.435932
[17:21:19.705] Epoch 3, Iter 1110: loss=0.0302, ce=0.0033, dice=0.0481, grad_norm=0.231882
[17:21:23.937] Epoch 3, Iter 1120: loss=0.0196, ce=0.0031, dice=0.0306, grad_norm=0.112010
[17:21:28.171] Epoch 3, Iter 1130: loss=0.0217, ce=0.0039, dice=0.0336, grad_norm=0.137680
[17:21:32.405] Epoch 3, Iter 1140: loss=0.0220, ce=0.0061, dice=0.0326, grad_norm=0.095409
[17:21:36.653] Epoch 3, Iter 1150: loss=0.0372, ce=0.0061, dice=0.0579, grad_norm=0.327737
[17:21:40.878] Epoch 3, Iter 1160: loss=0.0204, ce=0.0074, dice=0.0290, grad_norm=0.141155
[17:21:45.125] Epoch 3, Iter 1170: loss=0.0484, ce=0.0076, dice=0.0756, grad_norm=0.223621
[17:21:49.360] Epoch 3, Iter 1180: loss=0.0283, ce=0.0068, dice=0.0426, grad_norm=0.198727
[17:21:53.610] Epoch 3, Iter 1190: loss=0.0441, ce=0.0071, dice=0.0687, grad_norm=0.295769
[17:21:57.847] Epoch 3, Iter 1200: loss=0.0397, ce=0.0050, dice=0.0628, grad_norm=0.453813
[17:22:02.087] Epoch 3, Iter 1210: loss=0.0663, ce=0.0036, dice=0.1080, grad_norm=0.987526
[17:22:06.322] Epoch 3, Iter 1220: loss=0.0304, ce=0.0040, dice=0.0479, grad_norm=0.152603
[17:22:10.560] Epoch 3, Iter 1230: loss=0.0298, ce=0.0042, dice=0.0469, grad_norm=0.136877
[17:22:14.793] Epoch 3, Iter 1240: loss=0.0262, ce=0.0084, dice=0.0380, grad_norm=0.320491
[17:22:19.039] Epoch 3, Iter 1250: loss=0.0204, ce=0.0025, dice=0.0323, grad_norm=0.112246
[17:22:23.273] Epoch 3, Iter 1260: loss=0.0213, ce=0.0050, dice=0.0323, grad_norm=0.113738
[17:22:27.514] Epoch 3, Iter 1270: loss=0.0214, ce=0.0058, dice=0.0318, grad_norm=0.091175
[17:22:31.745] Epoch 3, Iter 1280: loss=0.0501, ce=0.0080, dice=0.0781, grad_norm=0.281250
[17:22:35.999] Epoch 3, Iter 1290: loss=0.0668, ce=0.0099, dice=0.1047, grad_norm=1.001966
[17:22:40.085] Epoch 3, Iter 1300: loss=0.2092, ce=0.0067, dice=0.3442, grad_norm=0.186676
[17:22:40.687] Epoch 3: Avg Loss=0.0532, CE=0.0050, Dice=0.0854
[17:22:54.780] Epoch 4, Iter 1310: loss=0.0539, ce=0.0043, dice=0.0870, grad_norm=0.242770
[17:22:59.000] Epoch 4, Iter 1320: loss=0.0566, ce=0.0039, dice=0.0918, grad_norm=0.437892
[17:23:03.241] Epoch 4, Iter 1330: loss=0.0256, ce=0.0075, dice=0.0376, grad_norm=0.112926
[17:23:07.472] Epoch 4, Iter 1340: loss=0.1505, ce=0.0020, dice=0.2495, grad_norm=3.898930
[17:23:11.719] Epoch 4, Iter 1350: loss=0.0686, ce=0.0044, dice=0.1114, grad_norm=0.294754
[17:23:15.945] Epoch 4, Iter 1360: loss=0.0533, ce=0.0047, dice=0.0857, grad_norm=0.477419
[17:23:20.184] Epoch 4, Iter 1370: loss=0.0211, ce=0.0079, dice=0.0298, grad_norm=0.086245
[17:23:24.418] Epoch 4, Iter 1380: loss=0.0541, ce=0.0048, dice=0.0870, grad_norm=0.360771
[17:23:28.648] Epoch 4, Iter 1390: loss=0.0387, ce=0.0043, dice=0.0616, grad_norm=0.113690
[17:23:32.884] Epoch 4, Iter 1400: loss=0.2131, ce=0.0074, dice=0.3503, grad_norm=0.071588
[17:23:37.148] Epoch 4, Iter 1410: loss=0.0257, ce=0.0018, dice=0.0417, grad_norm=0.262331
[17:23:41.387] Epoch 4, Iter 1420: loss=0.0260, ce=0.0049, dice=0.0400, grad_norm=0.117752
[17:23:45.633] Epoch 4, Iter 1430: loss=0.0274, ce=0.0035, dice=0.0433, grad_norm=0.172790
[17:23:49.851] Epoch 4, Iter 1440: loss=0.0769, ce=0.0059, dice=0.1241, grad_norm=0.489973
[17:23:54.090] Epoch 4, Iter 1450: loss=0.0255, ce=0.0061, dice=0.0385, grad_norm=0.199809
[17:23:58.321] Epoch 4, Iter 1460: loss=0.0167, ce=0.0056, dice=0.0240, grad_norm=0.126511
[17:24:02.554] Epoch 4, Iter 1470: loss=0.0318, ce=0.0036, dice=0.0506, grad_norm=0.271114
[17:24:06.785] Epoch 4, Iter 1480: loss=0.0349, ce=0.0045, dice=0.0553, grad_norm=0.177232
[17:24:11.023] Epoch 4, Iter 1490: loss=0.0183, ce=0.0065, dice=0.0261, grad_norm=0.114399
[17:24:15.250] Epoch 4, Iter 1500: loss=0.0464, ce=0.0059, dice=0.0733, grad_norm=0.334424
[17:24:19.486] Epoch 4, Iter 1510: loss=0.0688, ce=0.0055, dice=0.1110, grad_norm=5.044186
[17:24:23.714] Epoch 4, Iter 1520: loss=0.0165, ce=0.0042, dice=0.0247, grad_norm=0.110135
[17:24:27.962] Epoch 4, Iter 1530: loss=0.0570, ce=0.0062, dice=0.0908, grad_norm=0.334889
[17:24:32.197] Epoch 4, Iter 1540: loss=0.0210, ce=0.0075, dice=0.0301, grad_norm=0.088650
[17:24:36.445] Epoch 4, Iter 1550: loss=0.0610, ce=0.0064, dice=0.0974, grad_norm=0.437603
[17:24:40.678] Epoch 4, Iter 1560: loss=0.0222, ce=0.0019, dice=0.0358, grad_norm=0.140294
[17:24:44.924] Epoch 4, Iter 1570: loss=0.0718, ce=0.0029, dice=0.1178, grad_norm=0.566358
[17:24:49.167] Epoch 4, Iter 1580: loss=0.0484, ce=0.0034, dice=0.0784, grad_norm=0.292715
[17:24:53.408] Epoch 4, Iter 1590: loss=0.0637, ce=0.0072, dice=0.1013, grad_norm=0.398167
[17:24:57.645] Epoch 4, Iter 1600: loss=0.0678, ce=0.0048, dice=0.1098, grad_norm=2.777505
[17:25:01.895] Epoch 4, Iter 1610: loss=0.0376, ce=0.0063, dice=0.0585, grad_norm=0.128340
[17:25:06.218] Epoch 4, Iter 1620: loss=0.0209, ce=0.0049, dice=0.0315, grad_norm=0.050052
[17:25:08.834] Epoch 4: Avg Loss=0.0499, CE=0.0047, Dice=0.0800
[17:25:21.038] Epoch 5, Iter 1630: loss=0.0253, ce=0.0049, dice=0.0389, grad_norm=0.062008
[17:25:25.260] Epoch 5, Iter 1640: loss=0.0218, ce=0.0039, dice=0.0337, grad_norm=0.087241
[17:25:29.489] Epoch 5, Iter 1650: loss=0.0271, ce=0.0053, dice=0.0416, grad_norm=0.263039
[17:25:33.711] Epoch 5, Iter 1660: loss=0.0381, ce=0.0077, dice=0.0584, grad_norm=0.299804
[17:25:37.992] Epoch 5, Iter 1670: loss=0.0213, ce=0.0052, dice=0.0320, grad_norm=0.077783
[17:25:42.220] Epoch 5, Iter 1680: loss=0.0363, ce=0.0084, dice=0.0548, grad_norm=0.226175
[17:25:46.463] Epoch 5, Iter 1690: loss=0.0278, ce=0.0079, dice=0.0411, grad_norm=0.175947
[17:25:50.698] Epoch 5, Iter 1700: loss=0.0178, ce=0.0019, dice=0.0284, grad_norm=0.156021
[17:25:54.934] Epoch 5, Iter 1710: loss=0.0347, ce=0.0029, dice=0.0560, grad_norm=0.168326
[17:25:59.171] Epoch 5, Iter 1720: loss=0.0410, ce=0.0049, dice=0.0651, grad_norm=0.258066
[17:26:03.413] Epoch 5, Iter 1730: loss=0.0170, ce=0.0035, dice=0.0260, grad_norm=0.056868
[17:26:07.651] Epoch 5, Iter 1740: loss=0.2079, ce=0.0030, dice=0.3446, grad_norm=0.049637
[17:26:11.919] Epoch 5, Iter 1750: loss=0.0186, ce=0.0015, dice=0.0301, grad_norm=0.231813
[17:26:16.162] Epoch 5, Iter 1760: loss=0.0258, ce=0.0038, dice=0.0404, grad_norm=0.140146
[17:26:20.402] Epoch 5, Iter 1770: loss=0.0347, ce=0.0063, dice=0.0536, grad_norm=0.140942
[17:26:24.634] Epoch 5, Iter 1780: loss=0.0414, ce=0.0033, dice=0.0668, grad_norm=0.413208
[17:26:28.880] Epoch 5, Iter 1790: loss=0.0276, ce=0.0045, dice=0.0430, grad_norm=0.171746
[17:26:33.108] Epoch 5, Iter 1800: loss=0.0430, ce=0.0044, dice=0.0688, grad_norm=0.210201
[17:26:37.349] Epoch 5, Iter 1810: loss=0.0196, ce=0.0047, dice=0.0296, grad_norm=0.143797
[17:26:41.581] Epoch 5, Iter 1820: loss=0.0278, ce=0.0047, dice=0.0432, grad_norm=0.205782
[17:26:45.834] Epoch 5, Iter 1830: loss=0.0163, ce=0.0046, dice=0.0241, grad_norm=0.117849
[17:26:50.072] Epoch 5, Iter 1840: loss=0.2091, ce=0.0037, dice=0.3459, grad_norm=0.067577
[17:26:54.311] Epoch 5, Iter 1850: loss=0.0249, ce=0.0069, dice=0.0368, grad_norm=0.184951
[17:26:58.539] Epoch 5, Iter 1860: loss=0.0267, ce=0.0045, dice=0.0415, grad_norm=0.127122
[17:27:02.779] Epoch 5, Iter 1870: loss=0.0801, ce=0.0038, dice=0.1310, grad_norm=0.759250
[17:27:07.005] Epoch 5, Iter 1880: loss=0.0216, ce=0.0056, dice=0.0323, grad_norm=0.095102
[17:27:11.253] Epoch 5, Iter 1890: loss=0.0229, ce=0.0059, dice=0.0343, grad_norm=0.096927
[17:27:15.493] Epoch 5, Iter 1900: loss=0.0287, ce=0.0053, dice=0.0444, grad_norm=0.121958
[17:27:19.744] Epoch 5, Iter 1910: loss=0.1264, ce=0.0025, dice=0.2090, grad_norm=2.005113
[17:27:23.990] Epoch 5, Iter 1920: loss=0.0228, ce=0.0073, dice=0.0332, grad_norm=0.120079
[17:27:28.258] Epoch 5, Iter 1930: loss=0.0471, ce=0.0024, dice=0.0768, grad_norm=0.510837
[17:27:32.491] Epoch 5, Iter 1940: loss=0.0476, ce=0.0034, dice=0.0771, grad_norm=0.236754
[17:27:36.595] Epoch 5, Iter 1950: loss=0.0744, ce=0.0051, dice=0.1206, grad_norm=0.583798
[17:27:37.205] Epoch 5: Avg Loss=0.0470, CE=0.0045, Dice=0.0753
[17:27:51.490] Epoch 6, Iter 1960: loss=0.0365, ce=0.0042, dice=0.0581, grad_norm=0.297665
[17:27:55.718] Epoch 6, Iter 1970: loss=0.0336, ce=0.0035, dice=0.0537, grad_norm=0.201940
[17:27:59.988] Epoch 6, Iter 1980: loss=0.0230, ce=0.0057, dice=0.0345, grad_norm=0.114685
[17:28:04.253] Epoch 6, Iter 1990: loss=0.0520, ce=0.0056, dice=0.0829, grad_norm=0.608303
[17:28:08.484] Epoch 6, Iter 2000: loss=0.0506, ce=0.0069, dice=0.0798, grad_norm=0.216391
[17:28:12.727] Epoch 6, Iter 2010: loss=0.0681, ce=0.0025, dice=0.1118, grad_norm=0.575403
[17:28:16.970] Epoch 6, Iter 2020: loss=0.0427, ce=0.0025, dice=0.0695, grad_norm=0.640746
[17:28:21.209] Epoch 6, Iter 2030: loss=0.0377, ce=0.0054, dice=0.0593, grad_norm=0.472162
[17:28:25.426] Epoch 6, Iter 2040: loss=0.0356, ce=0.0037, dice=0.0569, grad_norm=0.202761
