[00:32:37.040] Namespace(root_path='./datasets/lits17/train_npz', dataset='lits17', list_dir='./lists/lits17', num_classes=3, model_num_classes=9, output_dir='./finetune_tpgm_surgical_lits17', max_iterations=10000, max_epochs=25, batch_size=24, n_gpu=1, deterministic=1, base_lr=0.0005, img_size=224, seed=1234, cfg='configs/finetune.yaml', pretrained_path='./finetune_tpgm_kits23_debug/finetuned_final.pth', data_fraction=0.7, freeze_layers=0, opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False, tpgm_norm_mode='l2', tpgm_lr=0.01, tpgm_iters=100, tpgm_exclude=[], tpgm_frequency=3, tpgm_start_epoch=8, disable_tpgm=False, auto_tune='RGN', gradient_batches=5, surgical_frequency=4, surgical_start_epoch=5, gpu_id=1)
[00:32:37.045] --- Combined TPGM + Surgical Fine-tuning on dataset: LITS17 ---
[00:32:37.045] Using 10390/14843 samples for finetuning
[00:32:37.045] Using 50/14843 samples for TPGM
[00:32:37.045] TPGM enabled: True
[00:32:37.045] Surgical tuning method: RGN
[00:32:48.530] 433 iterations per epoch
[00:33:03.441] Epoch 0, Iter 10: loss=0.2508, ce=0.0192, dice=0.4053, grad_norm=1.582542
[00:34:09.657] Epoch 0, Iter 220: loss=0.1909, ce=0.0133, dice=0.3092, grad_norm=2.244832
[00:34:12.816] Epoch 0, Iter 230: loss=0.0667, ce=0.0150, dice=0.1011, grad_norm=0.701654
[00:34:15.972] Epoch 0, Iter 240: loss=0.0292, ce=0.0041, dice=0.0460, grad_norm=0.474711
[00:34:19.131] Epoch 0, Iter 250: loss=0.0810, ce=0.0253, dice=0.1180, grad_norm=0.803577
[00:34:22.280] Epoch 0, Iter 260: loss=0.0735, ce=0.0101, dice=0.1157, grad_norm=0.424649
[00:34:25.453] Epoch 0, Iter 270: loss=0.1203, ce=0.0265, dice=0.1829, grad_norm=0.883507
[00:34:28.600] Epoch 0, Iter 280: loss=0.2383, ce=0.0184, dice=0.3849, grad_norm=0.292087
[00:34:31.761] Epoch 0, Iter 290: loss=0.1123, ce=0.0123, dice=0.1789, grad_norm=1.322895
[00:34:34.925] Epoch 0, Iter 300: loss=0.0881, ce=0.0072, dice=0.1420, grad_norm=0.605525
[00:34:38.106] Epoch 0, Iter 310: loss=0.0494, ce=0.0079, dice=0.0771, grad_norm=0.566804
[00:34:41.267] Epoch 0, Iter 320: loss=0.0566, ce=0.0113, dice=0.0868, grad_norm=0.661509
[00:34:44.442] Epoch 0, Iter 330: loss=0.2241, ce=0.0039, dice=0.3708, grad_norm=0.308388
[00:34:47.600] Epoch 0, Iter 340: loss=0.1457, ce=0.0229, dice=0.2276, grad_norm=0.553294
[00:34:50.783] Epoch 0, Iter 350: loss=0.0835, ce=0.0094, dice=0.1329, grad_norm=0.547326
[00:34:53.944] Epoch 0, Iter 360: loss=0.0607, ce=0.0156, dice=0.0908, grad_norm=0.424703
[00:34:57.105] Epoch 0, Iter 370: loss=0.0705, ce=0.0066, dice=0.1130, grad_norm=0.572519
[00:35:00.252] Epoch 0, Iter 380: loss=0.0990, ce=0.0063, dice=0.1608, grad_norm=1.243396
[00:35:03.405] Epoch 0, Iter 390: loss=0.0809, ce=0.0085, dice=0.1293, grad_norm=1.671187
[00:35:06.572] Epoch 0, Iter 400: loss=0.2001, ce=0.0245, dice=0.3171, grad_norm=1.574789
[00:35:09.841] Epoch 0, Iter 410: loss=0.1115, ce=0.0257, dice=0.1687, grad_norm=0.371386
[00:35:12.996] Epoch 0, Iter 420: loss=0.1375, ce=0.0157, dice=0.2187, grad_norm=1.477567
[00:35:16.155] Epoch 0, Iter 430: loss=0.1141, ce=0.0266, dice=0.1724, grad_norm=1.511532
[00:35:17.701] Epoch 0: Avg Loss=0.1379, CE=0.0169, Dice=0.2185
[00:35:30.898] Epoch 1, Iter 440: loss=0.0354, ce=0.0045, dice=0.0559, grad_norm=0.264779
[00:35:34.057] Epoch 1, Iter 450: loss=0.0610, ce=0.0177, dice=0.0899, grad_norm=0.709178
[00:35:37.223] Epoch 1, Iter 460: loss=0.1161, ce=0.0199, dice=0.1803, grad_norm=0.606027
[00:35:40.387] Epoch 1, Iter 470: loss=0.2271, ce=0.0203, dice=0.3649, grad_norm=0.169058
[00:35:43.532] Epoch 1, Iter 480: loss=0.1389, ce=0.0133, dice=0.2227, grad_norm=1.576782
[00:35:46.700] Epoch 1, Iter 490: loss=0.0405, ce=0.0023, dice=0.0659, grad_norm=0.556323
[00:35:49.857] Epoch 1, Iter 500: loss=0.0283, ce=0.0100, dice=0.0404, grad_norm=0.105043
[00:35:53.026] Epoch 1, Iter 510: loss=0.0765, ce=0.0203, dice=0.1139, grad_norm=0.342268
[00:35:56.187] Epoch 1, Iter 520: loss=0.0349, ce=0.0091, dice=0.0521, grad_norm=0.313977
[00:35:59.353] Epoch 1, Iter 530: loss=0.0782, ce=0.0125, dice=0.1220, grad_norm=0.719023
[00:36:02.501] Epoch 1, Iter 540: loss=0.0762, ce=0.0076, dice=0.1219, grad_norm=0.195535
[00:36:05.670] Epoch 1, Iter 550: loss=0.0455, ce=0.0109, dice=0.0686, grad_norm=0.140325
[00:36:08.835] Epoch 1, Iter 560: loss=0.0423, ce=0.0086, dice=0.0648, grad_norm=0.159106
[00:36:12.009] Epoch 1, Iter 570: loss=0.2222, ce=0.0102, dice=0.3636, grad_norm=1.113012
[00:36:15.170] Epoch 1, Iter 580: loss=0.0877, ce=0.0078, dice=0.1410, grad_norm=0.936192
[00:36:18.333] Epoch 1, Iter 590: loss=0.0862, ce=0.0143, dice=0.1342, grad_norm=0.974616
[00:36:21.484] Epoch 1, Iter 600: loss=0.0505, ce=0.0106, dice=0.0770, grad_norm=0.455309
[00:36:24.652] Epoch 1, Iter 610: loss=0.0527, ce=0.0152, dice=0.0777, grad_norm=0.272328
[00:36:27.833] Epoch 1, Iter 620: loss=0.0578, ce=0.0033, dice=0.0941, grad_norm=1.714933
[00:36:31.004] Epoch 1, Iter 630: loss=0.1725, ce=0.0349, dice=0.2642, grad_norm=1.408051
[00:36:34.170] Epoch 1, Iter 640: loss=0.2219, ce=0.0124, dice=0.3615, grad_norm=0.121974
[00:36:37.332] Epoch 1, Iter 650: loss=0.0790, ce=0.0117, dice=0.1239, grad_norm=0.426757
[00:36:40.490] Epoch 1, Iter 660: loss=0.0695, ce=0.0047, dice=0.1127, grad_norm=1.020693
[00:36:43.656] Epoch 1, Iter 670: loss=0.0486, ce=0.0098, dice=0.0745, grad_norm=0.645342
[00:36:46.827] Epoch 1, Iter 680: loss=0.0892, ce=0.0077, dice=0.1435, grad_norm=0.838802
[00:36:49.992] Epoch 1, Iter 690: loss=0.1297, ce=0.0080, dice=0.2108, grad_norm=2.322313
[00:36:53.162] Epoch 1, Iter 700: loss=0.0678, ce=0.0092, dice=0.1068, grad_norm=0.952764
[00:36:56.331] Epoch 1, Iter 710: loss=0.1076, ce=0.0067, dice=0.1749, grad_norm=0.699470
[00:36:59.491] Epoch 1, Iter 720: loss=0.2139, ce=0.0246, dice=0.3402, grad_norm=1.064283
[00:37:02.657] Epoch 1, Iter 730: loss=0.0496, ce=0.0082, dice=0.0772, grad_norm=0.355692
[00:37:05.830] Epoch 1, Iter 740: loss=0.0442, ce=0.0075, dice=0.0687, grad_norm=0.240937
[00:37:09.018] Epoch 1, Iter 750: loss=0.0819, ce=0.0102, dice=0.1296, grad_norm=1.351348
[00:37:12.185] Epoch 1, Iter 760: loss=0.0859, ce=0.0173, dice=0.1317, grad_norm=0.944420
[00:37:15.359] Epoch 1, Iter 770: loss=0.0452, ce=0.0057, dice=0.0716, grad_norm=0.396475
[00:37:18.511] Epoch 1, Iter 780: loss=0.0486, ce=0.0055, dice=0.0773, grad_norm=1.212367
[00:37:21.692] Epoch 1, Iter 790: loss=0.0297, ce=0.0060, dice=0.0454, grad_norm=0.179492
[00:37:24.868] Epoch 1, Iter 800: loss=0.1008, ce=0.0206, dice=0.1542, grad_norm=1.374421
[00:37:28.056] Epoch 1, Iter 810: loss=0.0857, ce=0.0053, dice=0.1392, grad_norm=1.537535
[00:37:31.221] Epoch 1, Iter 820: loss=0.0979, ce=0.0081, dice=0.1578, grad_norm=2.036930
[00:37:34.387] Epoch 1, Iter 830: loss=0.0595, ce=0.0120, dice=0.0912, grad_norm=1.267595
[00:37:37.544] Epoch 1, Iter 840: loss=0.1170, ce=0.0093, dice=0.1888, grad_norm=1.980423
[00:37:40.720] Epoch 1, Iter 850: loss=0.0915, ce=0.0089, dice=0.1465, grad_norm=1.051378
[00:37:43.882] Epoch 1, Iter 860: loss=0.1174, ce=0.0070, dice=0.1911, grad_norm=1.305739
[00:37:46.407] Epoch 1: Avg Loss=0.1057, CE=0.0108, Dice=0.1691
[00:37:58.717] Epoch 2, Iter 870: loss=0.1276, ce=0.0050, dice=0.2093, grad_norm=0.410431
[00:38:01.878] Epoch 2, Iter 880: loss=0.0939, ce=0.0096, dice=0.1501, grad_norm=0.760984
[00:38:05.036] Epoch 2, Iter 890: loss=0.0642, ce=0.0102, dice=0.1003, grad_norm=0.241312
[00:38:08.192] Epoch 2, Iter 900: loss=0.0368, ce=0.0080, dice=0.0560, grad_norm=0.170927
[00:38:11.365] Epoch 2, Iter 910: loss=0.0367, ce=0.0075, dice=0.0561, grad_norm=0.187734
[00:38:14.540] Epoch 2, Iter 920: loss=0.1347, ce=0.0092, dice=0.2184, grad_norm=1.058315
[00:38:17.720] Epoch 2, Iter 930: loss=0.0508, ce=0.0061, dice=0.0806, grad_norm=0.590769
[00:38:20.886] Epoch 2, Iter 940: loss=0.2094, ce=0.0080, dice=0.3437, grad_norm=0.206082
[00:38:24.051] Epoch 2, Iter 950: loss=0.0475, ce=0.0077, dice=0.0740, grad_norm=0.213075
[00:38:27.203] Epoch 2, Iter 960: loss=0.0514, ce=0.0120, dice=0.0777, grad_norm=0.449433
[00:38:30.368] Epoch 2, Iter 970: loss=0.1102, ce=0.0073, dice=0.1788, grad_norm=0.966413
[00:38:33.536] Epoch 2, Iter 980: loss=0.0736, ce=0.0092, dice=0.1166, grad_norm=0.471540
[00:38:36.702] Epoch 2, Iter 990: loss=0.0509, ce=0.0068, dice=0.0804, grad_norm=0.382400
[00:38:39.860] Epoch 2, Iter 1000: loss=0.0413, ce=0.0069, dice=0.0642, grad_norm=0.642640
[00:38:43.030] Epoch 2, Iter 1010: loss=0.0632, ce=0.0067, dice=0.1008, grad_norm=0.494647
[00:38:46.180] Epoch 2, Iter 1020: loss=0.0367, ce=0.0070, dice=0.0566, grad_norm=0.201379
[00:38:49.352] Epoch 2, Iter 1030: loss=0.2120, ce=0.0070, dice=0.3486, grad_norm=0.059451
[00:38:52.519] Epoch 2, Iter 1040: loss=0.1318, ce=0.0068, dice=0.2151, grad_norm=2.372053
[00:38:55.694] Epoch 2, Iter 1050: loss=0.0507, ce=0.0213, dice=0.0703, grad_norm=0.568432
[00:38:58.859] Epoch 2, Iter 1060: loss=0.0593, ce=0.0185, dice=0.0865, grad_norm=0.341230
[00:39:02.035] Epoch 2, Iter 1070: loss=0.0649, ce=0.0098, dice=0.1016, grad_norm=0.346162
[00:39:05.195] Epoch 2, Iter 1080: loss=0.0348, ce=0.0107, dice=0.0508, grad_norm=0.156230
[00:39:08.370] Epoch 2, Iter 1090: loss=0.0465, ce=0.0068, dice=0.0729, grad_norm=1.171277
[00:39:11.524] Epoch 2, Iter 1100: loss=0.0347, ce=0.0127, dice=0.0494, grad_norm=0.536351
[00:39:14.695] Epoch 2, Iter 1110: loss=0.0779, ce=0.0120, dice=0.1218, grad_norm=0.375482
[00:39:17.860] Epoch 2, Iter 1120: loss=0.0373, ce=0.0123, dice=0.0540, grad_norm=0.200357
[00:39:21.025] Epoch 2, Iter 1130: loss=0.0372, ce=0.0066, dice=0.0575, grad_norm=0.194520
[00:39:24.177] Epoch 2, Iter 1140: loss=0.0356, ce=0.0042, dice=0.0565, grad_norm=0.642065
[00:39:27.350] Epoch 2, Iter 1150: loss=0.0389, ce=0.0094, dice=0.0586, grad_norm=0.195629
[00:39:30.513] Epoch 2, Iter 1160: loss=0.0477, ce=0.0197, dice=0.0664, grad_norm=0.472173
[00:39:33.686] Epoch 2, Iter 1170: loss=0.1289, ce=0.0070, dice=0.2102, grad_norm=1.449481
[00:39:36.847] Epoch 2, Iter 1180: loss=0.1051, ce=0.0150, dice=0.1651, grad_norm=0.953553
[00:39:40.011] Epoch 2, Iter 1190: loss=0.0297, ce=0.0101, dice=0.0428, grad_norm=0.214323
[00:39:43.172] Epoch 2, Iter 1200: loss=0.1986, ce=0.0082, dice=0.3255, grad_norm=0.772929
[00:39:46.339] Epoch 2, Iter 1210: loss=0.2060, ce=0.0013, dice=0.3425, grad_norm=0.039423
[00:39:49.506] Epoch 2, Iter 1220: loss=0.0444, ce=0.0072, dice=0.0692, grad_norm=0.252283
[00:39:52.680] Epoch 2, Iter 1230: loss=0.1064, ce=0.0057, dice=0.1736, grad_norm=0.221116
[00:39:55.846] Epoch 2, Iter 1240: loss=0.2102, ce=0.0073, dice=0.3455, grad_norm=0.283065
[00:39:59.009] Epoch 2, Iter 1250: loss=0.1593, ce=0.0059, dice=0.2615, grad_norm=0.529395
[00:40:02.170] Epoch 2, Iter 1260: loss=0.0632, ce=0.0095, dice=0.0990, grad_norm=3.950480
[00:40:05.339] Epoch 2, Iter 1270: loss=0.0380, ce=0.0119, dice=0.0553, grad_norm=0.137828
[00:40:08.507] Epoch 2, Iter 1280: loss=0.0423, ce=0.0140, dice=0.0611, grad_norm=0.119047
[00:40:11.685] Epoch 2, Iter 1290: loss=0.0997, ce=0.0095, dice=0.1598, grad_norm=0.760478
[00:40:15.119] Epoch 2: Avg Loss=0.0915, CE=0.0088, Dice=0.1467
[00:40:26.318] Epoch 3, Iter 1300: loss=0.1852, ce=0.0110, dice=0.3013, grad_norm=1.073360
[00:40:29.470] Epoch 3, Iter 1310: loss=0.0543, ce=0.0142, dice=0.0809, grad_norm=0.216907
[00:40:32.624] Epoch 3, Iter 1320: loss=0.0885, ce=0.0237, dice=0.1317, grad_norm=0.263180
[00:40:35.793] Epoch 3, Iter 1330: loss=0.0820, ce=0.0110, dice=0.1293, grad_norm=0.553464
[00:40:38.951] Epoch 3, Iter 1340: loss=0.0265, ce=0.0058, dice=0.0403, grad_norm=0.254982
[00:40:42.118] Epoch 3, Iter 1350: loss=0.0321, ce=0.0064, dice=0.0493, grad_norm=0.309092
[00:40:45.281] Epoch 3, Iter 1360: loss=0.0595, ce=0.0081, dice=0.0938, grad_norm=0.631455
[00:40:48.453] Epoch 3, Iter 1370: loss=0.2200, ce=0.0122, dice=0.3585, grad_norm=0.116192
[00:40:51.610] Epoch 3, Iter 1380: loss=0.0526, ce=0.0199, dice=0.0744, grad_norm=0.292134
[00:40:54.784] Epoch 3, Iter 1390: loss=0.0807, ce=0.0106, dice=0.1274, grad_norm=0.382859
[00:40:57.948] Epoch 3, Iter 1400: loss=0.1458, ce=0.0092, dice=0.2369, grad_norm=0.909970
[00:41:01.136] Epoch 3, Iter 1410: loss=0.0259, ce=0.0097, dice=0.0368, grad_norm=0.198735
[00:41:04.300] Epoch 3, Iter 1420: loss=0.2117, ce=0.0056, dice=0.3491, grad_norm=1.531968
[00:41:07.480] Epoch 3, Iter 1430: loss=0.0285, ce=0.0053, dice=0.0440, grad_norm=0.210629
[00:41:10.638] Epoch 3, Iter 1440: loss=0.0497, ce=0.0090, dice=0.0769, grad_norm=0.349494
[00:41:13.809] Epoch 3, Iter 1450: loss=0.0333, ce=0.0109, dice=0.0483, grad_norm=0.181382
[00:41:16.977] Epoch 3, Iter 1460: loss=0.0819, ce=0.0245, dice=0.1202, grad_norm=1.183277
[00:41:20.161] Epoch 3, Iter 1470: loss=0.0302, ce=0.0079, dice=0.0451, grad_norm=0.120132
[00:41:23.328] Epoch 3, Iter 1480: loss=0.0428, ce=0.0072, dice=0.0666, grad_norm=0.303562
[00:41:26.498] Epoch 3, Iter 1490: loss=0.0337, ce=0.0026, dice=0.0544, grad_norm=0.200111
[00:41:29.661] Epoch 3, Iter 1500: loss=0.2103, ce=0.0055, dice=0.3469, grad_norm=0.045444
[00:41:32.837] Epoch 3, Iter 1510: loss=0.0578, ce=0.0152, dice=0.0862, grad_norm=0.457470
[00:41:36.006] Epoch 3, Iter 1520: loss=0.0329, ce=0.0096, dice=0.0484, grad_norm=0.154587
[00:41:39.184] Epoch 3, Iter 1530: loss=0.0939, ce=0.0084, dice=0.1510, grad_norm=1.096554
[00:41:42.337] Epoch 3, Iter 1540: loss=0.0730, ce=0.0097, dice=0.1153, grad_norm=0.681708
[00:41:45.501] Epoch 3, Iter 1550: loss=0.0786, ce=0.0061, dice=0.1270, grad_norm=0.519386
[00:41:48.653] Epoch 3, Iter 1560: loss=0.0367, ce=0.0051, dice=0.0578, grad_norm=0.508217
[00:41:51.819] Epoch 3, Iter 1570: loss=0.0704, ce=0.0055, dice=0.1137, grad_norm=0.798443
[00:41:54.981] Epoch 3, Iter 1580: loss=0.2144, ce=0.0062, dice=0.3532, grad_norm=0.180730
[00:41:58.153] Epoch 3, Iter 1590: loss=0.2017, ce=0.0074, dice=0.3312, grad_norm=0.369974
[00:42:01.319] Epoch 3, Iter 1600: loss=0.2109, ce=0.0069, dice=0.3468, grad_norm=0.036931
[00:42:04.495] Epoch 3, Iter 1610: loss=0.1321, ce=0.0033, dice=0.2179, grad_norm=4.911667
[00:42:07.664] Epoch 3, Iter 1620: loss=0.2156, ce=0.0057, dice=0.3555, grad_norm=0.192967
[00:42:10.934] Epoch 3, Iter 1630: loss=0.1257, ce=0.0056, dice=0.2057, grad_norm=0.919084
[00:42:14.107] Epoch 3, Iter 1640: loss=0.0416, ce=0.0059, dice=0.0653, grad_norm=0.451060
[00:42:17.281] Epoch 3, Iter 1650: loss=0.1821, ce=0.0156, dice=0.2930, grad_norm=2.225178
[00:42:20.451] Epoch 3, Iter 1660: loss=0.2194, ce=0.0097, dice=0.3591, grad_norm=0.259502
[00:42:23.613] Epoch 3, Iter 1670: loss=0.0450, ce=0.0055, dice=0.0713, grad_norm=0.235679
[00:42:26.775] Epoch 3, Iter 1680: loss=0.1387, ce=0.0085, dice=0.2255, grad_norm=0.889710
[00:42:29.952] Epoch 3, Iter 1690: loss=0.0723, ce=0.0034, dice=0.1181, grad_norm=0.676925
[00:42:33.126] Epoch 3, Iter 1700: loss=0.0285, ce=0.0022, dice=0.0460, grad_norm=0.607130
[00:42:36.308] Epoch 3, Iter 1710: loss=0.0471, ce=0.0072, dice=0.0736, grad_norm=0.367651
[00:42:39.475] Epoch 3, Iter 1720: loss=0.0344, ce=0.0126, dice=0.0489, grad_norm=0.175305
[00:42:42.652] Epoch 3, Iter 1730: loss=0.0659, ce=0.0123, dice=0.1016, grad_norm=0.539138
[00:42:43.878] Epoch 3: Avg Loss=0.0917, CE=0.0097, Dice=0.1464
[00:42:57.291] Epoch 4, Iter 1740: loss=0.0449, ce=0.0111, dice=0.0674, grad_norm=0.272992
[00:43:00.448] Epoch 4, Iter 1750: loss=0.0364, ce=0.0087, dice=0.0548, grad_norm=0.119613
[00:43:03.593] Epoch 4, Iter 1760: loss=0.0320, ce=0.0058, dice=0.0495, grad_norm=0.197049
[00:43:06.747] Epoch 4, Iter 1770: loss=0.0414, ce=0.0108, dice=0.0619, grad_norm=0.322429
[00:43:09.896] Epoch 4, Iter 1780: loss=0.0609, ce=0.0067, dice=0.0971, grad_norm=0.420066
[00:43:13.048] Epoch 4, Iter 1790: loss=0.0583, ce=0.0334, dice=0.0750, grad_norm=0.595128
[00:43:16.194] Epoch 4, Iter 1800: loss=0.0516, ce=0.0122, dice=0.0779, grad_norm=0.068527
[00:43:19.351] Epoch 4, Iter 1810: loss=0.0385, ce=0.0083, dice=0.0585, grad_norm=0.123434
[00:43:22.490] Epoch 4, Iter 1820: loss=0.0547, ce=0.0087, dice=0.0854, grad_norm=0.187002
[00:43:25.649] Epoch 4, Iter 1830: loss=0.0582, ce=0.0069, dice=0.0924, grad_norm=0.452995
[00:43:28.807] Epoch 4, Iter 1840: loss=0.2087, ce=0.0022, dice=0.3464, grad_norm=0.330533
[00:43:31.977] Epoch 4, Iter 1850: loss=0.0739, ce=0.0035, dice=0.1208, grad_norm=1.190019
[00:43:35.138] Epoch 4, Iter 1860: loss=0.0699, ce=0.0090, dice=0.1105, grad_norm=0.216708
[00:43:38.306] Epoch 4, Iter 1870: loss=0.1865, ce=0.0027, dice=0.3090, grad_norm=0.728880
[00:43:41.456] Epoch 4, Iter 1880: loss=0.2098, ce=0.0043, dice=0.3469, grad_norm=0.111393
[00:43:44.616] Epoch 4, Iter 1890: loss=0.0850, ce=0.0093, dice=0.1356, grad_norm=0.402624
[00:43:47.759] Epoch 4, Iter 1900: loss=0.0429, ce=0.0054, dice=0.0678, grad_norm=0.242058
[00:43:50.923] Epoch 4, Iter 1910: loss=0.0427, ce=0.0061, dice=0.0672, grad_norm=0.286942
[00:43:54.091] Epoch 4, Iter 1920: loss=0.0687, ce=0.0095, dice=0.1082, grad_norm=0.630699
[00:43:57.254] Epoch 4, Iter 1930: loss=0.0372, ce=0.0100, dice=0.0553, grad_norm=0.171525
[00:44:00.412] Epoch 4, Iter 1940: loss=0.0378, ce=0.0079, dice=0.0577, grad_norm=0.428894
[00:44:03.576] Epoch 4, Iter 1950: loss=0.0494, ce=0.0072, dice=0.0776, grad_norm=0.169291
[00:44:06.723] Epoch 4, Iter 1960: loss=0.0577, ce=0.0102, dice=0.0894, grad_norm=0.215162
[00:44:09.905] Epoch 4, Iter 1970: loss=0.1447, ce=0.0073, dice=0.2363, grad_norm=0.428033
[00:44:13.059] Epoch 4, Iter 1980: loss=0.0418, ce=0.0066, dice=0.0653, grad_norm=0.351523
[00:44:16.231] Epoch 4, Iter 1990: loss=0.0345, ce=0.0099, dice=0.0509, grad_norm=0.178082
[00:44:19.389] Epoch 4, Iter 2000: loss=0.0883, ce=0.0090, dice=0.1411, grad_norm=0.681879
[00:44:22.569] Epoch 4, Iter 2010: loss=0.0679, ce=0.0059, dice=0.1093, grad_norm=0.878185
[00:44:25.731] Epoch 4, Iter 2020: loss=0.1138, ce=0.0183, dice=0.1775, grad_norm=1.236463
[00:44:28.905] Epoch 4, Iter 2030: loss=0.0851, ce=0.0099, dice=0.1351, grad_norm=1.004527
[00:44:32.065] Epoch 4, Iter 2040: loss=0.2286, ce=0.0023, dice=0.3795, grad_norm=0.478062
[00:44:35.234] Epoch 4, Iter 2050: loss=0.2136, ce=0.0038, dice=0.3535, grad_norm=0.150086
[00:44:38.384] Epoch 4, Iter 2060: loss=0.0515, ce=0.0049, dice=0.0825, grad_norm=0.715093
[00:44:41.548] Epoch 4, Iter 2070: loss=0.0324, ce=0.0034, dice=0.0518, grad_norm=0.191484
[00:44:44.706] Epoch 4, Iter 2080: loss=0.0529, ce=0.0043, dice=0.0854, grad_norm=0.932135
[00:44:47.883] Epoch 4, Iter 2090: loss=0.0367, ce=0.0028, dice=0.0593, grad_norm=0.253247
[00:44:51.051] Epoch 4, Iter 2100: loss=0.1823, ce=0.0044, dice=0.3008, grad_norm=0.497986
[00:44:54.242] Epoch 4, Iter 2110: loss=0.0780, ce=0.0035, dice=0.1276, grad_norm=0.266610
[00:44:57.398] Epoch 4, Iter 2120: loss=0.0452, ce=0.0025, dice=0.0737, grad_norm=0.353895
[00:45:00.570] Epoch 4, Iter 2130: loss=0.2068, ce=0.0058, dice=0.3408, grad_norm=0.199899
[00:45:03.717] Epoch 4, Iter 2140: loss=0.0942, ce=0.0111, dice=0.1497, grad_norm=1.554556
[00:45:06.884] Epoch 4, Iter 2150: loss=0.0354, ce=0.0047, dice=0.0559, grad_norm=0.134356
[00:45:10.051] Epoch 4, Iter 2160: loss=0.1787, ce=0.0041, dice=0.2950, grad_norm=0.669524
[00:45:12.202] Epoch 4: Avg Loss=0.0805, CE=0.0078, Dice=0.1290
[00:45:24.480] Epoch 5, Iter 2170: loss=0.0285, ce=0.0054, dice=0.0440, grad_norm=0.213228
[00:45:27.620] Epoch 5, Iter 2180: loss=0.0842, ce=0.0112, dice=0.1329, grad_norm=0.555931
