[23:56:11.276] Namespace(root_path='./datasets/kits23/train_npz', dataset='kits23', list_dir='./lists/kits23', num_classes_old=9, num_classes_new=4, output_dir='./debug_simple_tpgm', max_iterations=10000, max_epochs=5, batch_size=32, n_gpu=1, deterministic=1, base_lr=0.001, img_size=224, seed=1234, cfg='configs/finetune.yaml', pretrained_path='./pretrain/epoch_149.pth', data_fraction=0.35, kd_temperature=3.0, kd_weight=0.2, freeze_old_classes=False, auto_tune='none', gradient_batches=5, tpgm_norm_mode='l2', tpgm_lr=0.01, tpgm_iters=200, tpgm_exclude=[], tpgm_frequency=5, tpgm_start_epoch=10, disable_tpgm=False, tpgm_data_fraction=0.1, opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[23:56:11.297] Using 33327/95221 samples (35.0%) for continual learning
[23:56:11.297] Old classes: 9, New classes: 4, Total: 12
[00:00:26.210] iteration 190 : loss : 960.016418, loss_ce: 0.026000, loss_kd: 4797.350586
[00:00:31.767] iteration 200 : loss : 958.004944, loss_ce: 0.022786, loss_kd: 4787.314453
[00:00:37.314] iteration 210 : loss : 863.154846, loss_ce: 0.027904, loss_kd: 4313.101562
[00:00:42.840] iteration 220 : loss : 934.114563, loss_ce: 0.015804, loss_kd: 4667.893555
[00:00:48.383] iteration 230 : loss : 1122.044067, loss_ce: 0.020089, loss_kd: 5607.571289
[00:00:53.911] iteration 240 : loss : 930.701538, loss_ce: 0.018013, loss_kd: 4650.843262
[00:00:59.455] iteration 250 : loss : 826.670898, loss_ce: 0.026110, loss_kd: 4130.701172
[00:01:04.983] iteration 260 : loss : 953.940918, loss_ce: 0.021844, loss_kd: 4767.205078
[00:01:10.524] iteration 270 : loss : 720.633057, loss_ce: 0.015098, loss_kd: 3600.542480
[00:01:16.057] iteration 280 : loss : 790.581604, loss_ce: 0.030073, loss_kd: 3950.347168
[00:01:21.598] iteration 290 : loss : 850.850769, loss_ce: 0.013022, loss_kd: 4251.703613
[00:01:27.133] iteration 300 : loss : 913.787720, loss_ce: 0.013461, loss_kd: 4566.443359
[00:01:32.681] iteration 310 : loss : 769.306274, loss_ce: 0.016772, loss_kd: 3843.960449
[00:01:38.218] iteration 320 : loss : 765.508057, loss_ce: 0.014307, loss_kd: 3825.035156
[00:01:43.766] iteration 330 : loss : 994.420837, loss_ce: 0.019897, loss_kd: 4969.536621
[00:01:49.303] iteration 340 : loss : 1008.881348, loss_ce: 0.013098, loss_kd: 5041.923828
[00:01:54.852] iteration 350 : loss : 969.707825, loss_ce: 0.025274, loss_kd: 4845.980957
[00:02:00.390] iteration 360 : loss : 887.628845, loss_ce: 0.027959, loss_kd: 4435.604492
[00:02:05.946] iteration 370 : loss : 779.592896, loss_ce: 0.019202, loss_kd: 3895.408691
[00:02:11.484] iteration 380 : loss : 748.214905, loss_ce: 0.029567, loss_kd: 3738.551270
[00:02:17.033] iteration 390 : loss : 835.180786, loss_ce: 0.016141, loss_kd: 4173.386230
[00:02:22.574] iteration 400 : loss : 1190.558350, loss_ce: 0.014407, loss_kd: 5950.205566
[00:02:28.125] iteration 410 : loss : 778.773804, loss_ce: 0.026246, loss_kd: 3891.378418
[00:02:33.662] iteration 420 : loss : 1097.909424, loss_ce: 0.020971, loss_kd: 5487.067383
[00:02:39.218] iteration 430 : loss : 531.415161, loss_ce: 0.017017, loss_kd: 2654.605957
[00:02:44.771] iteration 440 : loss : 621.984192, loss_ce: 0.018610, loss_kd: 3107.417480
[00:02:50.331] iteration 450 : loss : 761.383728, loss_ce: 0.021549, loss_kd: 3804.373047
[00:02:55.881] iteration 460 : loss : 591.545288, loss_ce: 0.027909, loss_kd: 2955.218994
[00:03:01.434] iteration 470 : loss : 677.736755, loss_ce: 0.018926, loss_kd: 3385.984619
[00:03:06.981] iteration 480 : loss : 958.180237, loss_ce: 0.034763, loss_kd: 4788.374023
[00:03:12.544] iteration 490 : loss : 656.168579, loss_ce: 0.015372, loss_kd: 3278.200684
[00:03:18.092] iteration 500 : loss : 692.132568, loss_ce: 0.019971, loss_kd: 3458.120850
[00:03:23.657] iteration 510 : loss : 648.700378, loss_ce: 0.026182, loss_kd: 3241.033203
[00:03:29.205] iteration 520 : loss : 566.115723, loss_ce: 0.024851, loss_kd: 2827.968750
[00:03:34.762] iteration 530 : loss : 620.572083, loss_ce: 0.015074, loss_kd: 3100.262207
[00:03:40.311] iteration 540 : loss : 691.550232, loss_ce: 0.021775, loss_kd: 3455.215820
[00:03:45.877] iteration 550 : loss : 953.938354, loss_ce: 0.019887, loss_kd: 4767.178223
[00:03:51.427] iteration 560 : loss : 619.584290, loss_ce: 0.020442, loss_kd: 3095.398193
[00:03:56.986] iteration 570 : loss : 788.535156, loss_ce: 0.036427, loss_kd: 3940.176270
[00:04:02.535] iteration 580 : loss : 784.847656, loss_ce: 0.038108, loss_kd: 3921.742188
[00:04:08.097] iteration 590 : loss : 707.251709, loss_ce: 0.014106, loss_kd: 3533.747559
[00:04:13.649] iteration 600 : loss : 754.522888, loss_ce: 0.022197, loss_kd: 3770.125977
[00:04:19.219] iteration 610 : loss : 570.347473, loss_ce: 0.020464, loss_kd: 2849.277100
[00:04:24.773] iteration 620 : loss : 703.846252, loss_ce: 0.020361, loss_kd: 3516.687500
[00:04:30.334] iteration 630 : loss : 632.352051, loss_ce: 0.029300, loss_kd: 3159.184082
[00:04:35.886] iteration 640 : loss : 543.905701, loss_ce: 0.029212, loss_kd: 2717.027832
[00:04:41.451] iteration 650 : loss : 513.276062, loss_ce: 0.022687, loss_kd: 2563.876953
[00:04:47.010] iteration 660 : loss : 557.487305, loss_ce: 0.029769, loss_kd: 2784.951172
[00:04:52.575] iteration 670 : loss : 745.483337, loss_ce: 0.029091, loss_kd: 3724.935059
[00:04:58.129] iteration 680 : loss : 535.916870, loss_ce: 0.033475, loss_kd: 2677.021729
[00:05:03.698] iteration 690 : loss : 700.436768, loss_ce: 0.011043, loss_kd: 3499.606934
[00:05:09.250] iteration 700 : loss : 549.448547, loss_ce: 0.029009, loss_kd: 2744.710449
[00:05:14.818] iteration 710 : loss : 589.189758, loss_ce: 0.036965, loss_kd: 2943.442383
[00:05:20.375] iteration 720 : loss : 717.150330, loss_ce: 0.026489, loss_kd: 3583.287598
[00:05:25.951] iteration 730 : loss : 571.733704, loss_ce: 0.035390, loss_kd: 2856.148926
[00:05:31.509] iteration 740 : loss : 479.064758, loss_ce: 0.026550, loss_kd: 2392.803223
[00:05:37.080] iteration 750 : loss : 643.248901, loss_ce: 0.022442, loss_kd: 3213.753662
[00:05:42.636] iteration 760 : loss : 701.796448, loss_ce: 0.018848, loss_kd: 3506.369873
[00:05:48.209] iteration 770 : loss : 720.217529, loss_ce: 0.036457, loss_kd: 3598.575195
[00:05:53.773] iteration 780 : loss : 610.198914, loss_ce: 0.019531, loss_kd: 3048.498779
[00:05:59.337] iteration 790 : loss : 564.452209, loss_ce: 0.020891, loss_kd: 2819.811523
[00:06:04.891] iteration 800 : loss : 573.205627, loss_ce: 0.034533, loss_kd: 2863.507812
[00:06:10.464] iteration 810 : loss : 495.657562, loss_ce: 0.021416, loss_kd: 2475.662109
[00:06:16.018] iteration 820 : loss : 633.644531, loss_ce: 0.030229, loss_kd: 3165.649414
[00:06:21.593] iteration 830 : loss : 623.760437, loss_ce: 0.026686, loss_kd: 3116.258301
[00:06:27.151] iteration 840 : loss : 587.900940, loss_ce: 0.021398, loss_kd: 2937.020020
[00:06:32.717] iteration 850 : loss : 696.813965, loss_ce: 0.030022, loss_kd: 3481.505371
[00:06:38.279] iteration 860 : loss : 576.290833, loss_ce: 0.025735, loss_kd: 2878.976074
[00:06:43.852] iteration 870 : loss : 515.943787, loss_ce: 0.017495, loss_kd: 2577.158691
[00:06:49.407] iteration 880 : loss : 585.622498, loss_ce: 0.027904, loss_kd: 2925.573486
[00:06:54.997] iteration 890 : loss : 518.195007, loss_ce: 0.020933, loss_kd: 2588.544922
[00:07:00.557] iteration 900 : loss : 525.036743, loss_ce: 0.028447, loss_kd: 2622.633789
[00:07:06.130] iteration 910 : loss : 542.884277, loss_ce: 0.018154, loss_kd: 2711.834229
[00:07:11.690] iteration 920 : loss : 544.115784, loss_ce: 0.016323, loss_kd: 2718.077393
[00:07:17.260] iteration 930 : loss : 641.668274, loss_ce: 0.023712, loss_kd: 3205.781494
[00:07:22.818] iteration 940 : loss : 461.072479, loss_ce: 0.020248, loss_kd: 2302.854980
[00:07:28.392] iteration 950 : loss : 517.990662, loss_ce: 0.022621, loss_kd: 2587.437744
[00:07:33.956] iteration 960 : loss : 618.519409, loss_ce: 0.024079, loss_kd: 3090.014404
[00:07:39.529] iteration 970 : loss : 511.119965, loss_ce: 0.038566, loss_kd: 2553.060547
[00:07:45.093] iteration 980 : loss : 787.889465, loss_ce: 0.039365, loss_kd: 3936.873291
[00:07:50.662] iteration 990 : loss : 462.969727, loss_ce: 0.017592, loss_kd: 2312.307373
[00:07:56.221] iteration 1000 : loss : 619.528259, loss_ce: 0.026151, loss_kd: 3095.132080
[00:08:01.793] iteration 1010 : loss : 433.944885, loss_ce: 0.029308, loss_kd: 2167.174561
[00:08:07.349] iteration 1020 : loss : 514.401794, loss_ce: 0.029307, loss_kd: 2569.464844
[00:08:12.932] iteration 1030 : loss : 581.826599, loss_ce: 0.024048, loss_kd: 2906.628662
[00:08:18.505] iteration 1040 : loss : 535.856750, loss_ce: 0.022480, loss_kd: 2676.767090
[00:08:35.946] iteration 1050 : loss : 635.783997, loss_ce: 0.025395, loss_kd: 3176.476807
[00:08:41.479] iteration 1060 : loss : 423.892548, loss_ce: 0.029434, loss_kd: 2116.964844
[00:08:47.027] iteration 1070 : loss : 449.220764, loss_ce: 0.017780, loss_kd: 2243.608398
[00:08:52.563] iteration 1080 : loss : 550.868896, loss_ce: 0.028217, loss_kd: 2751.829102
[00:08:58.114] iteration 1090 : loss : 512.531006, loss_ce: 0.019163, loss_kd: 2560.176514
[00:09:03.656] iteration 1100 : loss : 467.794037, loss_ce: 0.015092, loss_kd: 2336.479736
[00:09:09.210] iteration 1110 : loss : 453.728302, loss_ce: 0.028621, loss_kd: 2266.103516
[00:09:14.753] iteration 1120 : loss : 471.560364, loss_ce: 0.018981, loss_kd: 2355.314453
[00:09:20.308] iteration 1130 : loss : 487.993317, loss_ce: 0.022299, loss_kd: 2437.389648
[00:09:25.851] iteration 1140 : loss : 738.332458, loss_ce: 0.021823, loss_kd: 3689.132568
[00:09:31.414] iteration 1150 : loss : 448.443817, loss_ce: 0.021047, loss_kd: 2239.754883
[00:09:36.968] iteration 1160 : loss : 450.558105, loss_ce: 0.024057, loss_kd: 2250.229736
[00:09:42.534] iteration 1170 : loss : 548.731750, loss_ce: 0.019277, loss_kd: 2741.202637
[00:09:48.086] iteration 1180 : loss : 540.248962, loss_ce: 0.019116, loss_kd: 2698.794189
[00:09:53.660] iteration 1190 : loss : 441.378082, loss_ce: 0.040137, loss_kd: 2204.337646
[00:09:59.218] iteration 1200 : loss : 321.755890, loss_ce: 0.038455, loss_kd: 1606.268799
[00:10:04.788] iteration 1210 : loss : 432.658844, loss_ce: 0.024373, loss_kd: 2160.844482
[00:10:10.338] iteration 1220 : loss : 438.516541, loss_ce: 0.022485, loss_kd: 2190.110596
[00:10:15.906] iteration 1230 : loss : 584.516235, loss_ce: 0.024645, loss_kd: 2920.125488
[00:10:21.457] iteration 1240 : loss : 530.109558, loss_ce: 0.031574, loss_kd: 2648.040527
[00:10:27.024] iteration 1250 : loss : 430.051575, loss_ce: 0.025281, loss_kd: 2147.746338
[00:10:32.584] iteration 1260 : loss : 517.493225, loss_ce: 0.019082, loss_kd: 2585.011230
[00:10:38.155] iteration 1270 : loss : 406.935059, loss_ce: 0.021362, loss_kd: 2032.204346
[00:10:43.715] iteration 1280 : loss : 559.701782, loss_ce: 0.024150, loss_kd: 2796.048584
[00:10:49.283] iteration 1290 : loss : 428.804840, loss_ce: 0.034221, loss_kd: 2141.521240
[00:10:54.850] iteration 1300 : loss : 518.063232, loss_ce: 0.028014, loss_kd: 2587.838379
[00:11:00.427] iteration 1310 : loss : 613.050781, loss_ce: 0.023588, loss_kd: 3062.781738
[00:11:05.993] iteration 1320 : loss : 445.646240, loss_ce: 0.030407, loss_kd: 2225.764648
[00:11:11.571] iteration 1330 : loss : 445.818115, loss_ce: 0.028189, loss_kd: 2226.591064
[00:11:17.135] iteration 1340 : loss : 383.245453, loss_ce: 0.015485, loss_kd: 1913.705200
[00:11:22.702] iteration 1350 : loss : 369.486755, loss_ce: 0.026482, loss_kd: 1844.942017
[00:11:28.266] iteration 1360 : loss : 457.637421, loss_ce: 0.022822, loss_kd: 2285.695801
[00:11:33.847] iteration 1370 : loss : 343.290955, loss_ce: 0.032200, loss_kd: 1713.946655
[00:11:39.408] iteration 1380 : loss : 355.735748, loss_ce: 0.032947, loss_kd: 1776.165894
[00:11:44.987] iteration 1390 : loss : 525.627808, loss_ce: 0.028832, loss_kd: 2625.659424
[00:11:50.555] iteration 1400 : loss : 456.037506, loss_ce: 0.029856, loss_kd: 2277.498047
[00:11:56.133] iteration 1410 : loss : 557.233459, loss_ce: 0.024732, loss_kd: 2783.666748
[00:12:01.699] iteration 1420 : loss : 681.178284, loss_ce: 0.023084, loss_kd: 3403.379395
[00:12:07.274] iteration 1430 : loss : 642.531311, loss_ce: 0.019977, loss_kd: 3210.222656
[00:12:12.838] iteration 1440 : loss : 478.641754, loss_ce: 0.025695, loss_kd: 2390.690430
[00:12:18.432] iteration 1450 : loss : 386.804077, loss_ce: 0.030744, loss_kd: 1931.508057
[00:12:23.998] iteration 1460 : loss : 452.928833, loss_ce: 0.020798, loss_kd: 2262.177979
[00:12:29.578] iteration 1470 : loss : 353.576416, loss_ce: 0.020438, loss_kd: 1765.423950
[00:12:35.146] iteration 1480 : loss : 598.186646, loss_ce: 0.017057, loss_kd: 2988.472412
[00:12:40.726] iteration 1490 : loss : 692.279297, loss_ce: 0.028658, loss_kd: 3458.897461
[00:12:46.292] iteration 1500 : loss : 391.676636, loss_ce: 0.026385, loss_kd: 1955.898071
[00:12:51.878] iteration 1510 : loss : 431.762451, loss_ce: 0.041179, loss_kd: 2156.281494
[00:12:57.445] iteration 1520 : loss : 574.267212, loss_ce: 0.017082, loss_kd: 2868.866455
[00:13:03.018] iteration 1530 : loss : 434.229858, loss_ce: 0.018970, loss_kd: 2168.701416
[00:13:08.580] iteration 1540 : loss : 391.223053, loss_ce: 0.029759, loss_kd: 1953.567383
[00:13:14.157] iteration 1550 : loss : 458.018799, loss_ce: 0.024796, loss_kd: 2287.643311
[00:13:19.727] iteration 1560 : loss : 384.358765, loss_ce: 0.024880, loss_kd: 1919.296143
[00:13:25.305] iteration 1570 : loss : 571.269348, loss_ce: 0.031334, loss_kd: 2853.877197
[00:13:30.871] iteration 1580 : loss : 569.232605, loss_ce: 0.015601, loss_kd: 2843.672852
[00:13:36.451] iteration 1590 : loss : 400.777740, loss_ce: 0.043427, loss_kd: 2001.372803
[00:13:42.012] iteration 1600 : loss : 603.065308, loss_ce: 0.028015, loss_kd: 3012.834473
[00:13:47.588] iteration 1610 : loss : 367.624847, loss_ce: 0.025409, loss_kd: 1835.687866
[00:13:53.155] iteration 1620 : loss : 387.346252, loss_ce: 0.021963, loss_kd: 1934.241943
[00:13:58.735] iteration 1630 : loss : 391.888824, loss_ce: 0.029500, loss_kd: 1956.961304
[00:14:04.301] iteration 1640 : loss : 375.737427, loss_ce: 0.026536, loss_kd: 1876.148682
[00:14:09.880] iteration 1650 : loss : 406.337494, loss_ce: 0.041914, loss_kd: 2029.212646
[00:14:15.446] iteration 1660 : loss : 430.482880, loss_ce: 0.034264, loss_kd: 2149.962402
[00:14:21.026] iteration 1670 : loss : 313.462738, loss_ce: 0.030208, loss_kd: 1564.819214
[00:14:26.598] iteration 1680 : loss : 436.488892, loss_ce: 0.026846, loss_kd: 2179.943604
[00:14:32.172] iteration 1690 : loss : 549.635681, loss_ce: 0.036216, loss_kd: 2745.688232
[00:14:37.738] iteration 1700 : loss : 553.660522, loss_ce: 0.017854, loss_kd: 2765.791016
[00:14:43.319] iteration 1710 : loss : 406.700806, loss_ce: 0.028153, loss_kd: 2030.999390
[00:14:48.887] iteration 1720 : loss : 334.824738, loss_ce: 0.030112, loss_kd: 1671.631348
[00:14:54.469] iteration 1730 : loss : 406.280853, loss_ce: 0.036908, loss_kd: 2028.879639
[00:15:00.032] iteration 1740 : loss : 478.344910, loss_ce: 0.026388, loss_kd: 2389.281982
[00:15:05.614] iteration 1750 : loss : 430.366577, loss_ce: 0.016022, loss_kd: 2149.345947
[00:15:11.191] iteration 1760 : loss : 372.643250, loss_ce: 0.011796, loss_kd: 1860.739258
[00:15:16.771] iteration 1770 : loss : 349.610840, loss_ce: 0.023210, loss_kd: 1745.604736
[00:15:22.344] iteration 1780 : loss : 427.590179, loss_ce: 0.027846, loss_kd: 2135.493652
[00:15:27.922] iteration 1790 : loss : 398.811066, loss_ce: 0.024026, loss_kd: 1991.582764
[00:15:33.496] iteration 1800 : loss : 421.760040, loss_ce: 0.020543, loss_kd: 2106.341309
[00:15:39.080] iteration 1810 : loss : 424.449249, loss_ce: 0.024276, loss_kd: 2119.772705
[00:15:44.648] iteration 1820 : loss : 457.338348, loss_ce: 0.036907, loss_kd: 2284.191406
[00:15:50.233] iteration 1830 : loss : 487.135803, loss_ce: 0.041985, loss_kd: 2433.188232
[00:15:55.795] iteration 1840 : loss : 439.184082, loss_ce: 0.025105, loss_kd: 2193.402100
[00:16:01.379] iteration 1850 : loss : 421.466492, loss_ce: 0.029212, loss_kd: 2104.779053
[00:16:06.951] iteration 1860 : loss : 338.039520, loss_ce: 0.028851, loss_kd: 1687.723633
[00:16:12.530] iteration 1870 : loss : 425.687775, loss_ce: 0.027134, loss_kd: 2125.958496
[00:16:18.106] iteration 1880 : loss : 364.021881, loss_ce: 0.020060, loss_kd: 1817.619141
[00:16:23.681] iteration 1890 : loss : 388.849915, loss_ce: 0.039755, loss_kd: 1941.776611
[00:16:29.253] iteration 1900 : loss : 443.206268, loss_ce: 0.024806, loss_kd: 2213.566895
[00:16:34.840] iteration 1910 : loss : 445.167236, loss_ce: 0.016422, loss_kd: 2223.349365
[00:16:40.418] iteration 1920 : loss : 390.773285, loss_ce: 0.037467, loss_kd: 1951.359009
[00:16:45.996] iteration 1930 : loss : 350.177155, loss_ce: 0.020940, loss_kd: 1748.410767
[00:16:51.566] iteration 1940 : loss : 305.791107, loss_ce: 0.028550, loss_kd: 1526.466431
[00:16:57.144] iteration 1950 : loss : 427.749084, loss_ce: 0.016209, loss_kd: 2136.283203
[00:17:02.713] iteration 1960 : loss : 446.828857, loss_ce: 0.017244, loss_kd: 2231.667725
[00:17:08.294] iteration 1970 : loss : 320.904816, loss_ce: 0.020688, loss_kd: 1602.066772
[00:17:13.866] iteration 1980 : loss : 359.741669, loss_ce: 0.024428, loss_kd: 1796.202637
[00:17:19.452] iteration 1990 : loss : 517.939209, loss_ce: 0.024687, loss_kd: 2587.218018
[00:17:25.022] iteration 2000 : loss : 339.122223, loss_ce: 0.024440, loss_kd: 1693.133301
[00:17:30.608] iteration 2010 : loss : 467.796417, loss_ce: 0.026631, loss_kd: 2336.521729
[00:17:36.175] iteration 2020 : loss : 413.756989, loss_ce: 0.035980, loss_kd: 2066.306641
[00:17:41.759] iteration 2030 : loss : 400.358185, loss_ce: 0.018064, loss_kd: 1999.300537
[00:17:47.325] iteration 2040 : loss : 293.949860, loss_ce: 0.021608, loss_kd: 1467.259399
[00:17:52.915] iteration 2050 : loss : 314.191803, loss_ce: 0.017572, loss_kd: 1568.461792
[00:17:58.488] iteration 2060 : loss : 398.115356, loss_ce: 0.024575, loss_kd: 1988.108154
[00:18:04.064] iteration 2070 : loss : 465.217651, loss_ce: 0.026928, loss_kd: 2323.613281
[00:18:09.666] iteration 2080 : loss : 459.620758, loss_ce: 0.030342, loss_kd: 2295.616699
[00:18:27.459] iteration 2090 : loss : 416.502472, loss_ce: 0.026209, loss_kd: 2080.079346
[00:18:32.991] iteration 2100 : loss : 413.295258, loss_ce: 0.025751, loss_kd: 2063.966064
[00:18:38.539] iteration 2110 : loss : 467.959778, loss_ce: 0.020440, loss_kd: 2337.345215
[00:18:44.076] iteration 2120 : loss : 317.176544, loss_ce: 0.032060, loss_kd: 1583.388672
[00:18:49.627] iteration 2130 : loss : 363.715088, loss_ce: 0.020914, loss_kd: 1816.149536
[00:18:55.167] iteration 2140 : loss : 327.673981, loss_ce: 0.024746, loss_kd: 1635.895874
[00:19:00.726] iteration 2150 : loss : 416.263611, loss_ce: 0.018628, loss_kd: 2078.794189
[00:19:06.285] iteration 2160 : loss : 353.719940, loss_ce: 0.021555, loss_kd: 1766.138062
[00:19:11.847] iteration 2170 : loss : 464.830048, loss_ce: 0.015764, loss_kd: 2321.705322
[00:19:17.402] iteration 2180 : loss : 400.882965, loss_ce: 0.039616, loss_kd: 2001.951172
[00:19:22.957] iteration 2190 : loss : 454.210724, loss_ce: 0.023904, loss_kd: 2268.609375
[00:19:28.510] iteration 2200 : loss : 271.961945, loss_ce: 0.027861, loss_kd: 1357.289062
[00:19:34.081] iteration 2210 : loss : 349.900574, loss_ce: 0.026374, loss_kd: 1747.032837
[00:19:39.641] iteration 2220 : loss : 373.686859, loss_ce: 0.026055, loss_kd: 1865.980225
[00:19:45.219] iteration 2230 : loss : 420.923492, loss_ce: 0.013693, loss_kd: 2102.122070
[00:19:50.779] iteration 2240 : loss : 347.230377, loss_ce: 0.022184, loss_kd: 1733.661011
[00:19:56.353] iteration 2250 : loss : 340.165771, loss_ce: 0.020997, loss_kd: 1698.391113
[00:20:01.914] iteration 2260 : loss : 291.599579, loss_ce: 0.030226, loss_kd: 1455.512695
[00:20:07.484] iteration 2270 : loss : 268.326813, loss_ce: 0.023645, loss_kd: 1339.161377
[00:20:13.042] iteration 2280 : loss : 396.715851, loss_ce: 0.025161, loss_kd: 1981.102783
[00:20:18.616] iteration 2290 : loss : 276.291840, loss_ce: 0.022625, loss_kd: 1379.009399
[00:20:24.172] iteration 2300 : loss : 339.051697, loss_ce: 0.025072, loss_kd: 1692.754761
[00:20:29.753] iteration 2310 : loss : 352.221588, loss_ce: 0.032145, loss_kd: 1758.662720
[00:20:35.311] iteration 2320 : loss : 487.952820, loss_ce: 0.031265, loss_kd: 2437.316895
[00:20:40.884] iteration 2330 : loss : 395.183441, loss_ce: 0.028519, loss_kd: 1973.451904
[00:20:46.453] iteration 2340 : loss : 464.775970, loss_ce: 0.023382, loss_kd: 2321.428223
[00:20:52.027] iteration 2350 : loss : 399.060242, loss_ce: 0.016718, loss_kd: 1992.836304
[00:20:57.591] iteration 2360 : loss : 292.930634, loss_ce: 0.025378, loss_kd: 1462.197510
[00:21:03.165] iteration 2370 : loss : 350.187744, loss_ce: 0.030046, loss_kd: 1748.444336
[00:21:08.726] iteration 2380 : loss : 359.528595, loss_ce: 0.016140, loss_kd: 1795.208008
[00:21:14.301] iteration 2390 : loss : 508.654602, loss_ce: 0.021922, loss_kd: 2540.786621
[00:21:19.867] iteration 2400 : loss : 396.384674, loss_ce: 0.018326, loss_kd: 1979.444336
[00:21:25.457] iteration 2410 : loss : 404.430573, loss_ce: 0.028036, loss_kd: 2019.701294
[00:21:31.027] iteration 2420 : loss : 476.417816, loss_ce: 0.031846, loss_kd: 2379.558594
[00:21:36.604] iteration 2430 : loss : 355.326721, loss_ce: 0.025051, loss_kd: 1774.168823
[00:21:42.179] iteration 2440 : loss : 328.783752, loss_ce: 0.014405, loss_kd: 1641.501587
[00:21:47.761] iteration 2450 : loss : 291.553070, loss_ce: 0.026861, loss_kd: 1455.291138
[00:21:53.329] iteration 2460 : loss : 311.269592, loss_ce: 0.018534, loss_kd: 1553.871948
[00:21:58.912] iteration 2470 : loss : 347.574982, loss_ce: 0.014971, loss_kd: 1735.413330
[00:22:04.474] iteration 2480 : loss : 334.333771, loss_ce: 0.024607, loss_kd: 1669.208740
[00:22:10.062] iteration 2490 : loss : 360.523132, loss_ce: 0.045457, loss_kd: 1800.102783
[00:22:15.629] iteration 2500 : loss : 372.371490, loss_ce: 0.026011, loss_kd: 1859.407959
[00:22:21.234] iteration 2510 : loss : 372.530914, loss_ce: 0.026579, loss_kd: 1860.182251
[00:22:26.802] iteration 2520 : loss : 343.114502, loss_ce: 0.024061, loss_kd: 1713.092041
[00:22:32.380] iteration 2530 : loss : 515.373291, loss_ce: 0.022132, loss_kd: 2574.414062
