[01:06:02.823] Namespace(root_path='./datasets/kits23/train_npz', dataset='kits23', list_dir='./lists/kits23', num_classes=4, model_num_classes=9, output_dir='./baseline_kits23_no_tpgm', max_iterations=10000, max_epochs=20, batch_size=16, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/finetune.yaml', pretrained_path='./pretrain/epoch_149.pth', data_fraction=0.2, freeze_layers=0, opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False, tpgm_norm_mode='l2', tpgm_lr=0.01, tpgm_iters=200, tpgm_exclude=[], tpgm_frequency=5, tpgm_start_epoch=10, disable_tpgm=True, gpu_id=0)
[01:06:02.856] Using 19044/95221 samples for finetuning
[01:06:02.856] Using 50/95221 samples for TPGM
[01:06:02.856] TPGM enabled: False
[01:06:02.894] 1191 iterations per epoch
[01:06:20.718] Epoch 0, Iter 10: loss=0.4074, ce=0.0550, dice=0.6424, grad_norm=0.474732
[01:08:37.596] Epoch 0, Iter 310: loss=0.0642, ce=0.0123, dice=0.0989, grad_norm=0.706268
[01:08:41.767] Epoch 0, Iter 320: loss=0.2214, ce=0.0082, dice=0.3634, grad_norm=0.474336
[01:08:45.972] Epoch 0, Iter 330: loss=0.3094, ce=0.0090, dice=0.5096, grad_norm=0.158103
[01:08:50.196] Epoch 0, Iter 340: loss=0.2283, ce=0.0100, dice=0.3739, grad_norm=1.153496
[01:08:54.437] Epoch 0, Iter 350: loss=0.2146, ce=0.0089, dice=0.3517, grad_norm=1.887527
[01:08:58.609] Epoch 0, Iter 360: loss=0.1775, ce=0.0113, dice=0.2883, grad_norm=0.694291
[01:09:02.322] Epoch 0, Iter 370: loss=0.2350, ce=0.0058, dice=0.3879, grad_norm=0.794550
[01:09:06.128] Epoch 0, Iter 380: loss=0.0527, ce=0.0107, dice=0.0806, grad_norm=0.682639
[01:09:09.470] Epoch 0, Iter 390: loss=0.1564, ce=0.0120, dice=0.2527, grad_norm=0.898939
[01:09:12.632] Epoch 0, Iter 400: loss=0.1973, ce=0.0117, dice=0.3211, grad_norm=0.944072
[01:09:16.566] Epoch 0, Iter 410: loss=0.0815, ce=0.0096, dice=0.1295, grad_norm=1.659390
[01:09:20.925] Epoch 0, Iter 420: loss=0.0337, ce=0.0038, dice=0.0537, grad_norm=0.591113
[01:09:25.246] Epoch 0, Iter 430: loss=0.3071, ce=0.0030, dice=0.5099, grad_norm=0.056704
[01:09:29.667] Epoch 0, Iter 440: loss=0.2937, ce=0.0176, dice=0.4779, grad_norm=2.147774
[01:09:34.004] Epoch 0, Iter 450: loss=0.3213, ce=0.0066, dice=0.5311, grad_norm=0.102429
[01:09:38.316] Epoch 0, Iter 460: loss=0.0496, ce=0.0058, dice=0.0788, grad_norm=1.490390
[01:09:42.637] Epoch 0, Iter 470: loss=0.1766, ce=0.0027, dice=0.2925, grad_norm=0.685640
[01:09:46.959] Epoch 0, Iter 480: loss=0.2160, ce=0.0074, dice=0.3550, grad_norm=0.571209
[01:09:51.064] Epoch 0, Iter 490: loss=0.0291, ce=0.0033, dice=0.0462, grad_norm=0.778203
[01:09:55.133] Epoch 0, Iter 500: loss=0.1628, ce=0.0205, dice=0.2577, grad_norm=1.030255
[01:09:59.194] Epoch 0, Iter 510: loss=0.1118, ce=0.0256, dice=0.1692, grad_norm=0.985907
[01:10:02.135] Epoch 0, Iter 520: loss=0.1696, ce=0.0063, dice=0.2785, grad_norm=0.499701
[01:10:04.620] Epoch 0, Iter 530: loss=0.3252, ce=0.0085, dice=0.5364, grad_norm=0.812778
[01:10:07.285] Epoch 0, Iter 540: loss=0.2157, ce=0.0136, dice=0.3505, grad_norm=0.988665
[01:10:09.697] Epoch 0, Iter 550: loss=0.1747, ce=0.0041, dice=0.2884, grad_norm=0.497470
[01:10:12.140] Epoch 0, Iter 560: loss=0.2420, ce=0.0148, dice=0.3934, grad_norm=0.576194
[01:10:14.937] Epoch 0, Iter 570: loss=0.1413, ce=0.0209, dice=0.2216, grad_norm=1.851623
[01:10:17.529] Epoch 0, Iter 580: loss=0.2328, ce=0.0263, dice=0.3705, grad_norm=0.642067
[01:10:20.745] Epoch 0, Iter 590: loss=0.1606, ce=0.0028, dice=0.2658, grad_norm=0.185149
[01:10:23.828] Epoch 0, Iter 600: loss=0.1537, ce=0.0105, dice=0.2492, grad_norm=0.430343
[01:10:26.756] Epoch 0, Iter 610: loss=0.3118, ce=0.0043, dice=0.5168, grad_norm=0.163563
[01:10:29.818] Epoch 0, Iter 620: loss=0.1716, ce=0.0027, dice=0.2843, grad_norm=0.479188
[01:10:32.936] Epoch 0, Iter 630: loss=0.1908, ce=0.0061, dice=0.3139, grad_norm=0.635871
[01:10:35.938] Epoch 0, Iter 640: loss=0.1207, ce=0.0014, dice=0.2003, grad_norm=1.812637
[01:10:38.361] Epoch 0, Iter 650: loss=0.1031, ce=0.0111, dice=0.1643, grad_norm=1.034723
[01:10:43.410] Epoch 0, Iter 660: loss=0.1344, ce=0.0042, dice=0.2212, grad_norm=1.234720
[01:10:51.009] Epoch 0, Iter 670: loss=0.2440, ce=0.0131, dice=0.3979, grad_norm=2.630556
[01:10:58.649] Epoch 0, Iter 680: loss=0.1970, ce=0.0098, dice=0.3218, grad_norm=0.850007
[01:11:06.183] Epoch 0, Iter 690: loss=0.1507, ce=0.0135, dice=0.2422, grad_norm=0.888375
[01:11:13.748] Epoch 0, Iter 700: loss=0.2213, ce=0.0160, dice=0.3582, grad_norm=0.611925
[01:11:21.279] Epoch 0, Iter 710: loss=0.2160, ce=0.0187, dice=0.3475, grad_norm=1.524356
[01:11:28.792] Epoch 0, Iter 720: loss=0.1979, ce=0.0119, dice=0.3218, grad_norm=0.338483
[01:11:36.355] Epoch 0, Iter 730: loss=0.3059, ce=0.0037, dice=0.5074, grad_norm=0.161502
[01:11:44.042] Epoch 0, Iter 740: loss=0.3150, ce=0.0045, dice=0.5219, grad_norm=0.302813
[01:11:52.379] Epoch 0, Iter 750: loss=0.2985, ce=0.0035, dice=0.4951, grad_norm=0.585868
[01:12:00.530] Epoch 0, Iter 760: loss=0.2829, ce=0.0124, dice=0.4632, grad_norm=1.689388
[01:12:04.699] Epoch 0, Iter 770: loss=0.1561, ce=0.0096, dice=0.2538, grad_norm=0.895413
[01:12:07.166] Epoch 0, Iter 780: loss=0.1920, ce=0.0079, dice=0.3148, grad_norm=0.603250
[01:12:11.501] Epoch 0, Iter 790: loss=0.1825, ce=0.0105, dice=0.2972, grad_norm=0.472748
[01:12:19.790] Epoch 0, Iter 800: loss=0.0626, ce=0.0066, dice=0.1000, grad_norm=1.241115
[01:12:28.229] Epoch 0, Iter 810: loss=0.0453, ce=0.0069, dice=0.0709, grad_norm=0.291927
[01:12:36.536] Epoch 0, Iter 820: loss=0.0644, ce=0.0076, dice=0.1023, grad_norm=0.913212
[01:12:44.737] Epoch 0, Iter 830: loss=0.3036, ce=0.0058, dice=0.5021, grad_norm=0.336986
[01:12:53.323] Epoch 0, Iter 840: loss=0.1904, ce=0.0102, dice=0.3106, grad_norm=0.545811
[01:12:59.730] Epoch 0, Iter 850: loss=0.0590, ce=0.0054, dice=0.0948, grad_norm=1.177921
[01:13:04.448] Epoch 0, Iter 860: loss=0.0683, ce=0.0048, dice=0.1106, grad_norm=1.023093
[01:13:06.937] Epoch 0, Iter 870: loss=0.1937, ce=0.0128, dice=0.3143, grad_norm=0.591616
[01:13:10.831] Epoch 0, Iter 880: loss=0.1534, ce=0.0082, dice=0.2503, grad_norm=1.359607
[01:13:19.089] Epoch 0, Iter 890: loss=0.2220, ce=0.0059, dice=0.3660, grad_norm=1.423907
[01:13:27.341] Epoch 0, Iter 900: loss=0.3013, ce=0.0098, dice=0.4956, grad_norm=0.976828
[01:13:35.714] Epoch 0, Iter 910: loss=0.0277, ce=0.0028, dice=0.0443, grad_norm=0.325092
[01:13:44.193] Epoch 0, Iter 920: loss=0.2380, ce=0.0097, dice=0.3902, grad_norm=1.237504
[01:13:52.566] Epoch 0, Iter 930: loss=0.0363, ce=0.0036, dice=0.0582, grad_norm=0.575620
[01:14:00.858] Epoch 0, Iter 940: loss=0.0420, ce=0.0036, dice=0.0677, grad_norm=0.774341
[01:14:06.910] Epoch 0, Iter 950: loss=0.0605, ce=0.0195, dice=0.0878, grad_norm=0.339727
[01:14:15.322] Epoch 0, Iter 960: loss=0.0547, ce=0.0032, dice=0.0891, grad_norm=1.553758
[01:14:23.749] Epoch 0, Iter 970: loss=0.1979, ce=0.0101, dice=0.3231, grad_norm=0.528411
[01:14:32.065] Epoch 0, Iter 980: loss=0.0498, ce=0.0107, dice=0.0759, grad_norm=0.996459
[01:14:40.246] Epoch 0, Iter 990: loss=0.1451, ce=0.0055, dice=0.2382, grad_norm=1.463691
[01:14:48.426] Epoch 0, Iter 1000: loss=0.0588, ce=0.0038, dice=0.0954, grad_norm=1.699556
[01:14:56.699] Epoch 0, Iter 1010: loss=0.1896, ce=0.0251, dice=0.2992, grad_norm=0.479782
[01:15:04.728] Epoch 0, Iter 1020: loss=0.2425, ce=0.0151, dice=0.3941, grad_norm=1.159533
[01:15:12.781] Epoch 0, Iter 1030: loss=0.1672, ce=0.0050, dice=0.2754, grad_norm=0.304134
[01:15:21.049] Epoch 0, Iter 1040: loss=0.1499, ce=0.0025, dice=0.2481, grad_norm=0.855633
[01:15:29.340] Epoch 0, Iter 1050: loss=0.1762, ce=0.0285, dice=0.2746, grad_norm=0.619233
[01:15:37.428] Epoch 0, Iter 1060: loss=0.3216, ce=0.0115, dice=0.5284, grad_norm=0.180626
[01:15:45.928] Epoch 0, Iter 1070: loss=0.2100, ce=0.0255, dice=0.3331, grad_norm=0.691920
[01:15:54.134] Epoch 0, Iter 1080: loss=0.0841, ce=0.0014, dice=0.1392, grad_norm=0.829201
[01:16:02.542] Epoch 0, Iter 1090: loss=0.3059, ce=0.0024, dice=0.5082, grad_norm=0.111983
[01:16:10.737] Epoch 0, Iter 1100: loss=0.2587, ce=0.0096, dice=0.4247, grad_norm=1.267365
[01:16:19.083] Epoch 0, Iter 1110: loss=0.0841, ce=0.0068, dice=0.1357, grad_norm=5.822133
[01:16:27.477] Epoch 0, Iter 1120: loss=0.2498, ce=0.0593, dice=0.3769, grad_norm=0.511848
[01:16:35.817] Epoch 0, Iter 1130: loss=0.1040, ce=0.0105, dice=0.1664, grad_norm=1.505978
[01:16:44.143] Epoch 0, Iter 1140: loss=0.3167, ce=0.0067, dice=0.5234, grad_norm=0.191888
[01:16:52.295] Epoch 0, Iter 1150: loss=0.1601, ce=0.0011, dice=0.2661, grad_norm=0.135403
[01:17:00.543] Epoch 0, Iter 1160: loss=0.1840, ce=0.0120, dice=0.2987, grad_norm=0.287512
[01:17:09.033] Epoch 0, Iter 1170: loss=0.0406, ce=0.0060, dice=0.0636, grad_norm=1.178790
[01:17:17.422] Epoch 0, Iter 1180: loss=0.2095, ce=0.0056, dice=0.3454, grad_norm=0.483046
[01:17:25.636] Epoch 0, Iter 1190: loss=0.0358, ce=0.0016, dice=0.0586, grad_norm=1.087727
[01:17:26.766] Epoch 0: Avg Loss=0.1959, CE=0.0125, Dice=0.3182
[01:17:45.506] Epoch 1, Iter 1200: loss=0.1259, ce=0.0085, dice=0.2042, grad_norm=1.695772
[01:17:53.877] Epoch 1, Iter 1210: loss=0.0127, ce=0.0017, dice=0.0201, grad_norm=0.088651
[01:18:02.051] Epoch 1, Iter 1220: loss=0.1822, ce=0.0105, dice=0.2967, grad_norm=0.486860
[01:18:10.294] Epoch 1, Iter 1230: loss=0.2423, ce=0.0075, dice=0.3989, grad_norm=0.974107
[01:18:17.788] Epoch 1, Iter 1240: loss=0.1861, ce=0.0117, dice=0.3024, grad_norm=0.377968
[01:18:25.254] Epoch 1, Iter 1250: loss=0.0492, ce=0.0056, dice=0.0782, grad_norm=0.423536
[01:18:32.746] Epoch 1, Iter 1260: loss=0.1016, ce=0.0114, dice=0.1617, grad_norm=1.154614
[01:18:40.243] Epoch 1, Iter 1270: loss=0.3154, ce=0.0078, dice=0.5205, grad_norm=0.324674
[01:18:47.769] Epoch 1, Iter 1280: loss=0.2498, ce=0.0028, dice=0.4144, grad_norm=2.311307
[01:18:54.272] Epoch 1, Iter 1290: loss=0.2523, ce=0.0258, dice=0.4033, grad_norm=0.560714
[01:18:57.273] Epoch 1, Iter 1300: loss=0.0339, ce=0.0093, dice=0.0503, grad_norm=0.283790
[01:19:00.358] Epoch 1, Iter 1310: loss=0.1806, ce=0.0078, dice=0.2957, grad_norm=0.308950
[01:19:02.917] Epoch 1, Iter 1320: loss=0.0220, ce=0.0043, dice=0.0338, grad_norm=0.207142
[01:19:05.363] Epoch 1, Iter 1330: loss=0.2048, ce=0.0082, dice=0.3358, grad_norm=1.069138
[01:19:07.717] Epoch 1, Iter 1340: loss=0.3403, ce=0.0577, dice=0.5286, grad_norm=0.220957
[01:19:12.177] Epoch 1, Iter 1350: loss=0.1860, ce=0.0105, dice=0.3030, grad_norm=0.573782
[01:19:17.602] Epoch 1, Iter 1360: loss=0.2697, ce=0.0150, dice=0.4395, grad_norm=1.620778
[01:19:23.045] Epoch 1, Iter 1370: loss=0.2689, ce=0.0163, dice=0.4373, grad_norm=2.470610
[01:19:28.542] Epoch 1, Iter 1380: loss=0.0541, ce=0.0036, dice=0.0878, grad_norm=0.750210
[01:19:34.076] Epoch 1, Iter 1390: loss=0.2006, ce=0.0078, dice=0.3291, grad_norm=0.342490
[01:19:39.653] Epoch 1, Iter 1400: loss=0.1829, ce=0.0071, dice=0.3001, grad_norm=0.455954
[01:19:45.205] Epoch 1, Iter 1410: loss=0.0590, ce=0.0037, dice=0.0958, grad_norm=0.481442
[01:19:50.738] Epoch 1, Iter 1420: loss=0.3102, ce=0.0052, dice=0.5135, grad_norm=0.144641
[01:19:56.127] Epoch 1, Iter 1430: loss=0.1738, ce=0.0061, dice=0.2856, grad_norm=0.206209
[01:20:01.741] Epoch 1, Iter 1440: loss=0.0521, ce=0.0021, dice=0.0855, grad_norm=1.032947
[01:20:07.402] Epoch 1, Iter 1450: loss=0.1578, ce=0.0053, dice=0.2595, grad_norm=0.240867
[01:20:13.033] Epoch 1, Iter 1460: loss=0.0240, ce=0.0053, dice=0.0364, grad_norm=0.298965
[01:20:18.266] Epoch 1, Iter 1470: loss=0.2716, ce=0.0122, dice=0.4446, grad_norm=1.032613
[01:20:23.176] Epoch 1, Iter 1480: loss=0.0560, ce=0.0040, dice=0.0906, grad_norm=0.781666
[01:20:28.097] Epoch 1, Iter 1490: loss=0.0657, ce=0.0055, dice=0.1059, grad_norm=1.399488
[01:20:33.458] Epoch 1, Iter 1500: loss=0.2327, ce=0.0218, dice=0.3733, grad_norm=0.605829
[01:20:39.274] Epoch 1, Iter 1510: loss=0.1141, ce=0.0046, dice=0.1870, grad_norm=1.247498
[01:20:45.086] Epoch 1, Iter 1520: loss=0.2466, ce=0.0286, dice=0.3920, grad_norm=1.357329
[01:20:50.320] Epoch 1, Iter 1530: loss=0.1054, ce=0.0149, dice=0.1656, grad_norm=1.222423
[01:20:55.949] Epoch 1, Iter 1540: loss=0.2208, ce=0.0236, dice=0.3523, grad_norm=0.479085
[01:21:01.751] Epoch 1, Iter 1550: loss=0.0210, ce=0.0059, dice=0.0311, grad_norm=0.203332
[01:21:07.231] Epoch 1, Iter 1560: loss=0.0270, ce=0.0030, dice=0.0429, grad_norm=0.468107
[01:21:12.582] Epoch 1, Iter 1570: loss=0.0197, ce=0.0018, dice=0.0316, grad_norm=0.511911
[01:21:17.722] Epoch 1, Iter 1580: loss=0.2000, ce=0.0206, dice=0.3195, grad_norm=0.320010
[01:21:22.162] Epoch 1, Iter 1590: loss=0.2464, ce=0.0079, dice=0.4055, grad_norm=1.676676
[01:21:26.629] Epoch 1, Iter 1600: loss=0.1744, ce=0.0063, dice=0.2865, grad_norm=0.253225
[01:21:30.208] Epoch 1, Iter 1610: loss=0.0492, ce=0.0033, dice=0.0799, grad_norm=1.262014
[01:21:34.531] Epoch 1, Iter 1620: loss=0.2246, ce=0.0095, dice=0.3680, grad_norm=1.081956
[01:21:40.098] Epoch 1, Iter 1630: loss=0.1840, ce=0.0104, dice=0.2997, grad_norm=0.511130
[01:21:45.624] Epoch 1, Iter 1640: loss=0.2968, ce=0.0180, dice=0.4827, grad_norm=1.718620
[01:21:50.432] Epoch 1, Iter 1650: loss=0.0793, ce=0.0034, dice=0.1298, grad_norm=1.285560
[01:21:55.316] Epoch 1, Iter 1660: loss=0.2036, ce=0.0272, dice=0.3212, grad_norm=1.160532
[01:21:59.946] Epoch 1, Iter 1670: loss=0.0652, ce=0.0036, dice=0.1062, grad_norm=1.704604
[01:22:04.637] Epoch 1, Iter 1680: loss=0.2107, ce=0.0151, dice=0.3411, grad_norm=1.450045
[01:22:09.430] Epoch 1, Iter 1690: loss=0.2329, ce=0.0244, dice=0.3720, grad_norm=0.498159
[01:22:14.151] Epoch 1, Iter 1700: loss=0.0293, ce=0.0031, dice=0.0467, grad_norm=0.218831
[01:22:18.857] Epoch 1, Iter 1710: loss=0.3098, ce=0.0023, dice=0.5149, grad_norm=0.172263
[01:22:23.537] Epoch 1, Iter 1720: loss=0.0399, ce=0.0023, dice=0.0650, grad_norm=0.796517
[01:22:28.238] Epoch 1, Iter 1730: loss=0.1706, ce=0.0057, dice=0.2805, grad_norm=0.315088
[01:22:31.764] Epoch 1, Iter 1740: loss=0.1822, ce=0.0116, dice=0.2960, grad_norm=0.511477
[01:22:34.123] Epoch 1, Iter 1750: loss=0.2368, ce=0.0118, dice=0.3869, grad_norm=1.025817
[01:22:37.277] Epoch 1, Iter 1760: loss=0.1423, ce=0.0011, dice=0.2364, grad_norm=1.568341
[01:22:41.090] Epoch 1, Iter 1770: loss=0.1548, ce=0.0009, dice=0.2574, grad_norm=0.158471
[01:22:45.481] Epoch 1, Iter 1780: loss=0.1813, ce=0.0059, dice=0.2982, grad_norm=0.457160
[01:22:49.956] Epoch 1, Iter 1790: loss=0.3046, ce=0.0039, dice=0.5051, grad_norm=0.262994
[01:22:54.471] Epoch 1, Iter 1800: loss=0.1924, ce=0.0049, dice=0.3174, grad_norm=0.218673
[01:22:58.348] Epoch 1, Iter 1810: loss=0.1872, ce=0.0096, dice=0.3056, grad_norm=0.360188
[01:23:02.732] Epoch 1, Iter 1820: loss=0.1512, ce=0.0034, dice=0.2497, grad_norm=0.893257
[01:23:07.254] Epoch 1, Iter 1830: loss=0.1565, ce=0.0007, dice=0.2603, grad_norm=0.073690
[01:23:11.611] Epoch 1, Iter 1840: loss=0.0587, ce=0.0112, dice=0.0903, grad_norm=2.192970
[01:23:16.106] Epoch 1, Iter 1850: loss=0.0717, ce=0.0029, dice=0.1175, grad_norm=1.407661
[01:23:19.930] Epoch 1, Iter 1860: loss=0.0581, ce=0.0070, dice=0.0922, grad_norm=0.743702
[01:23:24.239] Epoch 1, Iter 1870: loss=0.1698, ce=0.0035, dice=0.2806, grad_norm=0.262444
[01:23:29.372] Epoch 1, Iter 1880: loss=0.2125, ce=0.0099, dice=0.3475, grad_norm=0.266465
[01:23:34.532] Epoch 1, Iter 1890: loss=0.3128, ce=0.0038, dice=0.5188, grad_norm=0.082233
[01:23:39.385] Epoch 1, Iter 1900: loss=0.3161, ce=0.0059, dice=0.5229, grad_norm=0.230261
[01:23:43.823] Epoch 1, Iter 1910: loss=0.2451, ce=0.0054, dice=0.4049, grad_norm=2.276764
[01:23:48.094] Epoch 1, Iter 1920: loss=0.2406, ce=0.0031, dice=0.3990, grad_norm=0.566609
[01:23:52.805] Epoch 1, Iter 1930: loss=0.0446, ce=0.0079, dice=0.0690, grad_norm=0.326975
[01:23:57.658] Epoch 1, Iter 1940: loss=0.1561, ce=0.0030, dice=0.2581, grad_norm=0.520300
[01:24:02.390] Epoch 1, Iter 1950: loss=0.1290, ce=0.0043, dice=0.2122, grad_norm=2.022204
[01:24:06.876] Epoch 1, Iter 1960: loss=0.3038, ce=0.0030, dice=0.5044, grad_norm=0.245977
[01:24:11.365] Epoch 1, Iter 1970: loss=0.2930, ce=0.0141, dice=0.4789, grad_norm=0.487306
[01:24:15.853] Epoch 1, Iter 1980: loss=0.1178, ce=0.0031, dice=0.1943, grad_norm=1.577425
[01:24:20.446] Epoch 1, Iter 1990: loss=0.1343, ce=0.0044, dice=0.2210, grad_norm=0.953509
[01:24:24.605] Epoch 1, Iter 2000: loss=0.2206, ce=0.0133, dice=0.3589, grad_norm=0.720669
[01:24:28.808] Epoch 1, Iter 2010: loss=0.1606, ce=0.0023, dice=0.2662, grad_norm=0.250272
[01:24:33.826] Epoch 1, Iter 2020: loss=0.1584, ce=0.0024, dice=0.2624, grad_norm=0.143451
[01:24:38.132] Epoch 1, Iter 2030: loss=0.3071, ce=0.0109, dice=0.5046, grad_norm=0.710934
[01:24:42.607] Epoch 1, Iter 2040: loss=0.0988, ce=0.0059, dice=0.1608, grad_norm=1.217552
[01:24:46.459] Epoch 1, Iter 2050: loss=0.1849, ce=0.0088, dice=0.3024, grad_norm=0.100904
[01:24:51.671] Epoch 1, Iter 2060: loss=0.3126, ce=0.0041, dice=0.5182, grad_norm=0.082715
[01:24:56.208] Epoch 1, Iter 2070: loss=0.0230, ce=0.0057, dice=0.0345, grad_norm=0.408994
[01:25:00.800] Epoch 1, Iter 2080: loss=0.0380, ce=0.0035, dice=0.0610, grad_norm=0.500607
[01:25:05.468] Epoch 1, Iter 2090: loss=0.1642, ce=0.0017, dice=0.2725, grad_norm=0.111855
[01:25:10.056] Epoch 1, Iter 2100: loss=0.3143, ce=0.0134, dice=0.5148, grad_norm=0.127498
[01:25:14.932] Epoch 1, Iter 2110: loss=0.1512, ce=0.0043, dice=0.2491, grad_norm=0.707166
[01:25:19.000] Epoch 1, Iter 2120: loss=0.1075, ce=0.0019, dice=0.1779, grad_norm=2.013337
[01:25:23.552] Epoch 1, Iter 2130: loss=0.0361, ce=0.0042, dice=0.0574, grad_norm=0.284805
[01:25:28.009] Epoch 1, Iter 2140: loss=0.1746, ce=0.0131, dice=0.2823, grad_norm=0.077607
[01:25:33.103] Epoch 1, Iter 2150: loss=0.1901, ce=0.0061, dice=0.3128, grad_norm=0.975324
[01:25:37.582] Epoch 1, Iter 2160: loss=0.1129, ce=0.0051, dice=0.1848, grad_norm=1.534062
[01:25:41.545] Epoch 1, Iter 2170: loss=0.1771, ce=0.0028, dice=0.2932, grad_norm=0.335122
[01:25:45.884] Epoch 1, Iter 2180: loss=0.1467, ce=0.0031, dice=0.2425, grad_norm=0.506601
[01:25:50.777] Epoch 1, Iter 2190: loss=0.2518, ce=0.0102, dice=0.4129, grad_norm=1.018856
[01:25:55.723] Epoch 1, Iter 2200: loss=0.2694, ce=0.0019, dice=0.4477, grad_norm=3.600433
[01:26:00.729] Epoch 1, Iter 2210: loss=0.0095, ce=0.0011, dice=0.0150, grad_norm=0.098532
[01:26:05.378] Epoch 1, Iter 2220: loss=0.2934, ce=0.0224, dice=0.4741, grad_norm=0.604130
[01:26:10.011] Epoch 1, Iter 2230: loss=0.2946, ce=0.0043, dice=0.4881, grad_norm=0.601685
[01:26:14.166] Epoch 1, Iter 2240: loss=0.1022, ce=0.0017, dice=0.1692, grad_norm=1.322710
[01:26:18.310] Epoch 1, Iter 2250: loss=0.1578, ce=0.0024, dice=0.2614, grad_norm=0.234477
