[04:05:32.067] Namespace(root_path='./datasets/kits23/train_npz', dataset='kits23', list_dir='./lists/kits23', num_classes=4, model_num_classes=9, output_dir='./finetune_tpgm_kits23_debug', max_iterations=10000, max_epochs=20, batch_size=16, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/finetune.yaml', pretrained_path='./pretrain/epoch_149.pth', data_fraction=0.2, freeze_layers=0, opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False, tpgm_norm_mode='l2', tpgm_lr=0.01, tpgm_iters=100, tpgm_exclude=[], tpgm_frequency=5, tpgm_start_epoch=10, disable_tpgm=False, gpu_id=0)
[04:05:32.099] Using 19044/95221 samples for finetuning
[04:05:32.099] Using 50/95221 samples for TPGM
[04:05:32.099] TPGM enabled: True
[04:05:43.114] 1191 iterations per epoch
[04:05:56.591] Epoch 0, Iter 10: loss=0.4196, ce=0.1217, dice=0.6183, grad_norm=1.842636
[04:12:49.758] Epoch 1, Iter 1650: loss=0.3358, ce=0.0620, dice=0.5184, grad_norm=0.105101
[04:12:52.158] Epoch 1, Iter 1660: loss=0.1640, ce=0.0119, dice=0.2653, grad_norm=0.130462
[04:12:54.569] Epoch 1, Iter 1670: loss=0.1571, ce=0.0017, dice=0.2607, grad_norm=0.053577
[04:12:56.988] Epoch 1, Iter 1680: loss=0.1632, ce=0.0124, dice=0.2637, grad_norm=0.053427
[04:12:59.417] Epoch 1, Iter 1690: loss=0.3382, ce=0.0665, dice=0.5194, grad_norm=0.136174
[04:13:01.839] Epoch 1, Iter 1700: loss=0.1577, ce=0.0024, dice=0.2612, grad_norm=0.052864
[04:13:04.249] Epoch 1, Iter 1710: loss=0.1879, ce=0.0689, dice=0.2673, grad_norm=0.120401
[04:13:06.635] Epoch 1, Iter 1720: loss=0.1748, ce=0.0427, dice=0.2630, grad_norm=0.142340
[04:13:09.047] Epoch 1, Iter 1730: loss=0.3096, ce=0.0089, dice=0.5101, grad_norm=0.031226
[04:13:11.462] Epoch 1, Iter 1740: loss=0.3115, ce=0.0103, dice=0.5123, grad_norm=0.065492
[04:13:13.873] Epoch 1, Iter 1750: loss=0.3065, ce=0.0161, dice=0.5002, grad_norm=0.027926
[04:13:16.275] Epoch 1, Iter 1760: loss=0.3300, ce=0.0418, dice=0.5221, grad_norm=0.116212
[04:13:18.672] Epoch 1, Iter 1770: loss=0.3452, ce=0.0335, dice=0.5531, grad_norm=0.231708
[04:13:21.080] Epoch 1, Iter 1780: loss=0.1779, ce=0.0345, dice=0.2734, grad_norm=0.200825
[04:13:23.506] Epoch 1, Iter 1790: loss=0.0049, ce=0.0011, dice=0.0075, grad_norm=0.034570
[04:13:25.920] Epoch 1, Iter 1800: loss=0.1593, ce=0.0074, dice=0.2605, grad_norm=0.036328
[04:13:28.356] Epoch 1, Iter 1810: loss=0.1626, ce=0.0037, dice=0.2685, grad_norm=0.115808
[04:13:30.746] Epoch 1, Iter 1820: loss=0.3146, ce=0.0127, dice=0.5158, grad_norm=0.088791
[04:13:33.162] Epoch 1, Iter 1830: loss=0.0135, ce=0.0008, dice=0.0219, grad_norm=0.936526
[04:13:35.546] Epoch 1, Iter 1840: loss=0.3558, ce=0.0789, dice=0.5404, grad_norm=0.138250
[04:13:37.973] Epoch 1, Iter 1850: loss=0.1717, ce=0.0156, dice=0.2757, grad_norm=0.067474
[04:13:40.386] Epoch 1, Iter 1860: loss=0.1786, ce=0.0052, dice=0.2942, grad_norm=0.223064
[04:13:42.794] Epoch 1, Iter 1870: loss=0.3239, ce=0.0340, dice=0.5171, grad_norm=0.204302
[04:13:45.210] Epoch 1, Iter 1880: loss=0.3210, ce=0.0330, dice=0.5130, grad_norm=0.054138
[04:13:47.638] Epoch 1, Iter 1890: loss=0.3082, ce=0.0031, dice=0.5115, grad_norm=0.050452
[04:13:50.043] Epoch 1, Iter 1900: loss=0.3143, ce=0.0093, dice=0.5177, grad_norm=0.210699
[04:13:52.459] Epoch 1, Iter 1910: loss=0.3197, ce=0.0125, dice=0.5245, grad_norm=0.149417
[04:13:54.872] Epoch 1, Iter 1920: loss=0.3114, ce=0.0356, dice=0.4953, grad_norm=0.862981
[04:13:57.295] Epoch 1, Iter 1930: loss=0.1634, ce=0.0103, dice=0.2655, grad_norm=0.098144
[04:13:59.706] Epoch 1, Iter 1940: loss=0.2897, ce=0.0274, dice=0.4646, grad_norm=1.873078
[04:14:02.128] Epoch 1, Iter 1950: loss=0.3059, ce=0.0013, dice=0.5089, grad_norm=0.036843
[04:14:04.578] Epoch 1, Iter 1960: loss=0.1152, ce=0.0147, dice=0.1822, grad_norm=1.101151
[04:14:07.050] Epoch 1, Iter 1970: loss=0.0805, ce=0.0163, dice=0.1233, grad_norm=0.976643
[04:14:09.527] Epoch 1, Iter 1980: loss=0.2234, ce=0.0133, dice=0.3635, grad_norm=0.441955
[04:14:12.117] Epoch 1, Iter 1990: loss=0.2751, ce=0.0414, dice=0.4309, grad_norm=0.530252
[04:14:14.681] Epoch 1, Iter 2000: loss=0.3099, ce=0.0077, dice=0.5113, grad_norm=0.122183
[04:14:17.159] Epoch 1, Iter 2010: loss=0.2480, ce=0.0176, dice=0.4016, grad_norm=0.707907
[04:14:19.553] Epoch 1, Iter 2020: loss=0.1923, ce=0.0053, dice=0.3169, grad_norm=0.461911
[04:14:21.985] Epoch 1, Iter 2030: loss=0.1890, ce=0.0090, dice=0.3090, grad_norm=0.291465
[04:14:24.483] Epoch 1, Iter 2040: loss=0.0467, ce=0.0065, dice=0.0735, grad_norm=0.534933
[04:14:27.053] Epoch 1, Iter 2050: loss=0.3056, ce=0.0121, dice=0.5013, grad_norm=1.243006
[04:14:29.597] Epoch 1, Iter 2060: loss=0.2560, ce=0.0205, dice=0.4130, grad_norm=2.352207
[04:14:32.197] Epoch 1, Iter 2070: loss=0.0633, ce=0.0127, dice=0.0971, grad_norm=0.468385
[04:14:34.738] Epoch 1, Iter 2080: loss=0.0475, ce=0.0121, dice=0.0711, grad_norm=0.493704
[04:14:37.160] Epoch 1, Iter 2090: loss=0.1960, ce=0.0132, dice=0.3179, grad_norm=0.645440
[04:14:39.542] Epoch 1, Iter 2100: loss=0.2173, ce=0.0152, dice=0.3521, grad_norm=1.198922
[04:14:41.965] Epoch 1, Iter 2110: loss=0.0875, ce=0.0090, dice=0.1398, grad_norm=0.982639
[04:14:44.351] Epoch 1, Iter 2120: loss=0.2913, ce=0.0051, dice=0.4822, grad_norm=1.182025
[04:14:46.822] Epoch 1, Iter 2130: loss=0.0515, ce=0.0031, dice=0.0838, grad_norm=1.526692
[04:14:49.214] Epoch 1, Iter 2140: loss=0.0871, ce=0.0074, dice=0.1402, grad_norm=0.717643
[04:14:51.606] Epoch 1, Iter 2150: loss=0.1563, ce=0.0014, dice=0.2595, grad_norm=0.055890
[04:14:54.000] Epoch 1, Iter 2160: loss=0.2235, ce=0.0129, dice=0.3639, grad_norm=0.626761
[04:14:56.398] Epoch 1, Iter 2170: loss=0.3027, ce=0.0043, dice=0.5017, grad_norm=0.675417
[04:14:58.776] Epoch 1, Iter 2180: loss=0.0673, ce=0.0069, dice=0.1075, grad_norm=0.751243
[04:15:01.162] Epoch 1, Iter 2190: loss=0.1002, ce=0.0126, dice=0.1586, grad_norm=0.570887
[04:15:03.541] Epoch 1, Iter 2200: loss=0.2667, ce=0.0152, dice=0.4344, grad_norm=4.568410
[04:15:05.945] Epoch 1, Iter 2210: loss=0.2809, ce=0.0170, dice=0.4569, grad_norm=0.369350
[04:15:08.317] Epoch 1, Iter 2220: loss=0.0266, ce=0.0042, dice=0.0415, grad_norm=0.628866
[04:15:10.718] Epoch 1, Iter 2230: loss=0.1553, ce=0.0049, dice=0.2555, grad_norm=0.407898
[04:15:13.091] Epoch 1, Iter 2240: loss=0.3238, ce=0.0065, dice=0.5354, grad_norm=0.427428
[04:15:15.494] Epoch 1, Iter 2250: loss=0.0790, ce=0.0077, dice=0.1265, grad_norm=0.796708
